index,RECSYEAR,COUNTRY,DOEID,REGIONC,REGIONNAME,DIVISION,DIVISIONNAME,TYPEHUQ,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,DOOR1SUM,WINDOWS,ADQINSUL,DRAFTY,UGASHERE,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,ICE,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,TOASTER,COFFEE,DWASHUSE,WASHLOAD,WASHTEMP,RNSETEMP,DRYRUSE,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,EQUIPAUX,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,ELECAUX,UGASAUX,LPGAUX,FOKRAUX,WOODAUX,OTHERAUX,ATTCHEAT,GARGHEAT,COOLTYPE,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,LPGPAY,FOPAY,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,ATHOME,MONEYPY,ELWATER,LPOTHER,TOTCSQFT,TOTHSQFT,TOTUSQFT,NWEIGHT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTULP,BTULPSPH,BTULPWTH,BTULPOTH,BTUNG,BTUNGSPH,BTUNGWTH,BTUNGOTH,BTUFO,BTUFOSPH,BTUFOWTH,BTUFOOTH,DOLLARNG,DOLNGSPH,DOLNGWTH,DOLNGOTH,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,DOLLARLP,DOLLPSPH,DOLLPWTH,DOLLPOTH,DOLLARFO,DOLFOSPH,DOLFOWTH,DOLFOOTH,GALLONFO,TOTALBTU,TOTALDOLLAR,WOODAMT,PERIODFO,PERIODLP,PERIODEL,PERIODNG,KOWNRENT,SWIMPOOL,POOL,RECBATH,FUELTUB,NUMFRIG,UPRTFRZR,STOVEN,STOVE,OVEN,MICRO,DISHWASH,CWASHER,DRYER,DRYRFUEL,DNTHEAT,THERMAIN,AIRCOND,CENACHP,USEEL,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWARM,UGWATER,UGCOOK,UGOTH,USELP,LPWARM,LPWATER,LPCOOK,USEFO,FOWARM,FOWATER,USEWOOD,WOODLOGS,WDPELLET,WDOTHER,WDWARM,WDWATER,USESOLAR,SOLWATER,SOLOTHER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
16232,2015,United States,10279,1,Northeast,1,New England,3,1.0,20.0,1.0,8,8,2.0,2,0,2,4,1,30,1,4,1,1.0,3.0,23.0,1.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,5.0,1.0,7.0,3,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,70.0,65.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3,5.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1,77,0,1,1,5,2,1,0,1147,1147,400,13169.70323,579,7038,0.0,463.252,8421.539,0.0,399.067,1253.979,1393.066,7110.549,0.0,0.0,0.0,0.0,47266.254,47266.254,0.0,0.0,0.0,0.0,0.0,0.0,795.12,795.12,0.0,0.0,558.31,0.0,26.46,83.13,92.35,471.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55687.79300000001,1353.4299999999996,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,3,1
4962,2009,United States,322,1,Northeast,1,New England,2,1.0,10.0,1.0,2,6,3.0,1,0,2,5,0,41,2,4,1,1.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,3,0,1,13.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,0.0,68.0,68.0,59.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,1,1.0,2.0,2.0,0.0,0,1.0,1.0,1.0,2,63,1,1,2,1,16,0,1,522,1305,1550,5334.31,377,6894,0.0,1033.0,23983.0,0.0,474.16,0.0,2514.22,20994.62,0.0,0.0,0.0,0.0,105883.0,76727.08,29155.92,0.0,0.0,0.0,0.0,0.0,1409.0,1021.02,387.98,0.0,1188.0,0.0,23.49,0.0,124.54,1039.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129866.0,2597.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,8,7,1
14084,2009,United States,10073,1,Northeast,2,Middle Atlantic,2,1.0,20.0,1.0,2,8,2.0,1,0,3,5,0,42,2,4,0,1.0,3.0,21.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,2,1,1,30.0,3.0,3.0,3.0,1.0,3.0,3.0,42.0,0.0,68.0,68.0,68.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,5.0,1.0,1.0,5,3.0,42.0,2.0,0.0,0,1.0,1.0,2.0,1,55,1,1,2,1,22,0,1,1441,1441,572,7252.89,447,6756,0.0,0.0,28852.0,0.0,1111.22,0.0,3117.21,24623.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65526.0,56431.0,9095.0,0.0,0.0,0.0,0.0,0.0,1451.0,0.0,55.88,0.0,156.77,1238.35,0.0,0.0,0.0,0.0,1200.0,1033.0,167.0,0.0,472.0,94378.0,2651.0,1.0,5.0,5.0,5,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,8,3,2
12885,2009,United States,8791,1,Northeast,1,New England,5,0.0,10.0,1.0,4,7,2.0,2,0,2,4,1,30,2,4,1,1.0,3.0,22.0,5.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3,1,1,13.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,67.0,62.0,62.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,5.0,1.0,1.0,3.0,1.0,1,5.0,2.0,2.0,0.0,0,1.0,1.0,1.0,2,47,1,1,2,1,23,1,0,1446,1446,0,6286.39,700,5395,0.0,405.0,36512.0,0.0,1198.05,7665.35,2793.7,24854.91,0.0,0.0,0.0,0.0,41513.0,34037.63,0.0,7475.37,0.0,0.0,0.0,0.0,743.0,609.21,0.0,133.79,2036.0,0.0,66.81,427.44,155.78,1385.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78025.0,2779.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,1,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0,11,3,1
9666,2009,United States,5370,1,Northeast,1,New England,5,0.0,10.0,1.0,4,8,2.0,1,0,2,4,0,42,1,3,0,1.0,2.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,2,1,0,13.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,0.0,60.0,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,0,5.0,1.0,2.0,0.0,0,1.0,1.0,1.0,1,61,1,1,1,0,8,1,0,299,1197,0,5486.14,378,6714,0.0,0.0,21618.0,11366.16,404.49,4410.92,1696.54,3739.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,549.96,19.57,213.43,82.09,180.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21618.0,1046.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,0,0,5.0,1.0,1.0,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,2
16761,2015,United States,10821,1,Northeast,2,Middle Atlantic,2,0.0,10.0,0.0,1,3,3.0,1,0,3,6,1,30,3,3,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,1.0,2.0,5.0,3,1,1,0.0,2.0,2.0,2.0,2.0,3.0,1.0,42.0,1.0,68.0,68.0,68.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,41.0,1.0,1.0,2.0,1.0,2,5.0,2.0,2.0,0.0,0,1.0,1.0,1.0,2,50,0,1,2,5,7,1,0,1120,1120,336,46045.90973,895,5614,0.0,985.714,14543.805,0.0,2031.438,3187.086,1003.893,10733.066,0.0,0.0,0.0,0.0,98020.273,95188.448,0.0,2831.8259999999996,0.0,0.0,0.0,0.0,1084.83,1053.49,0.0,31.34,789.1,0.0,110.22,172.92,54.47,582.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112564.078,1873.93,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,2,0,1,0,1,1,1.0,1.0,1.0,1,0.0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,7,4,2
9317,2009,United States,4995,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,2,6,3.0,1,0,2,5,0,41,2,4,1,1.0,3.0,22.0,41.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,2,0,0,13.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,1,1.0,5.0,3.0,0.0,0,2.0,1.0,1.0,1,64,0,1,1,1,4,0,0,503,1257,0,10410.9,1058,4665,0.0,621.0,22731.0,0.0,3797.75,0.0,2701.14,16232.11,0.0,0.0,0.0,0.0,63653.0,39600.46,20332.21,3720.33,0.0,0.0,0.0,0.0,929.0,577.96,296.74,54.3,1143.0,0.0,190.97,0.0,135.82,816.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86384.0,2072.0,1.0,1.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,0.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,7,2,2
18158,2015,United States,12272,1,Northeast,1,New England,3,1.0,20.0,0.0,4,5,2.0,1,1,3,5,1,20,3,3,1,1.0,3.0,22.0,41.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,5.0,0.0,7.0,2,0,1,0.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,0.0,72.0,68.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,2,1.0,3.0,1.0,1.0,1,1.0,1.0,1.0,1,85,0,1,1,5,2,0,0,1314,1314,0,8343.974293000001,634,6413,0.0,385.749,10660.732,0.0,1576.004,0.0,1583.747,9790.431999999999,0.0,0.0,0.0,0.0,39570.465,30914.302000000003,8656.163,0.0,0.0,0.0,0.0,0.0,461.44,360.5,100.94,0.0,475.56,0.0,70.3,0.0,70.65,436.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50231.197,937.0,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,3,1
4753,2009,United States,98,1,Northeast,2,Middle Atlantic,4,1.0,10.0,1.0,1,7,3.0,2,0,3,7,0,41,1,4,1,1.0,3.0,23.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3,1,1,20.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,70.0,68.0,68.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,2.0,3.0,3.0,6.0,3.0,1.0,5,1.0,5.0,3.0,0.0,1,1.0,1.0,1.0,1,50,1,1,4,0,24,0,1,1263,1474,479,7553.73,893,4706,0.0,1254.0,22959.0,0.0,3837.89,0.0,2989.06,16132.05,0.0,0.0,0.0,0.0,128535.0,66161.02,37365.9,25008.08,0.0,0.0,0.0,0.0,2040.0,1050.05,593.04,396.91,1155.0,0.0,193.07,0.0,150.37,811.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151494.0,3195.0,2.0,1.0,5.0,5,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0,5,6,2
842,2001,United States,1865,1,Northeast,1,New England,3,1.0,20.0,0.0,7,2,2.0,1,1,3,7,0,3,1,4,1,1.0,4.0,2.0,2.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,4.0,4.0,3,1,1,13.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,9.0,60.0,65.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,9.0,4.0,9.0,0.0,3.0,9.0,1,5.0,1.0,2.0,0.0,0,9.0,9.0,9.0,1,28,0,1,2,1,1,1,0,0,1088,544,16410.0,820,5247,0.0,0.0,29197.0,10317.0,0.0,6087.0,2547.0,12286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,363.0,0.0,214.0,90.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29197.0,1027.0,0.0, , ,5, ,2,0.0,9.0,0,5.0,1,9.0,1,0,0,1,0,1,1,5.0,9.0,0.0,0,9.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,5,4,3
24,2001,United States,1026,1,Northeast,2,Middle Atlantic,5,9.0,10.0,9.0,3,9,1.0,1,0,3,5,0,2,1,4,1,1.0,3.0,2.0,2.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,5.0,4.0,2,0,0,13.0,9.0,9.0,9.0,9.0,2.0,3.0,5.0,9.0,74.0,74.0,74.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,2.0,4.0,9.0,2.0,3.0,2.0,0,3.0,3.0,0.0,0.0,0,9.0,9.0,2.0,1,40,0,7,3,1,6,0,0,1409,1409,0,23933.0,1251,4242,0.0,51.0,21932.0,0.0,4881.0,0.0,3296.0,13755.0,0.0,0.0,0.0,0.0,5280.0,0.0,0.0,5280.0,19529.0,10485.0,9044.0,0.0,57.0,0.0,0.0,57.0,540.0,0.0,120.0,0.0,81.0,339.0,0.0,0.0,0.0,0.0,117.0,63.0,54.0,0.0,141.0,46741.0,714.0,0.0,5, ,1,5,2,9.0,9.0,0,5.0,1,9.0,1,0,0,1,0,0,0,5.0,9.0,0.0,1,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,9.0,9.0,0.0,0,0,0,0,0,7,2,0
15138,2009,United States,11193,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,1,5,2.0,1,1,2,4,0,30,2,3,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,3,1,1,13.0,2.0,2.0,3.0,1.0,3.0,1.0,41.0,0.0,76.0,64.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,1,5.0,3.0,3.0,0.0,0,2.0,1.0,1.0,1,36,1,1,3,1,17,1,0,484,968,0,7497.95,1043,4636,0.0,326.0,34178.0,0.0,5168.38,13019.39,3647.93,12342.3,0.0,0.0,0.0,0.0,33415.0,28447.65,0.0,4967.35,0.0,0.0,0.0,0.0,487.0,414.6,0.0,72.4,1719.0,0.0,259.95,654.82,183.48,620.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67593.0,2206.0,1.0,1.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,0,0,5.0,1.0,0.0,1,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,4,2
17902,2015,United States,12005,1,Northeast,2,Middle Atlantic,4,1.0,10.0,1.0,1,6,2.0,1,0,2,4,0,41,3,3,1,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,5.0,0.0,7.0,6,1,0,0.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,0.0,65.0,65.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,0,5.0,41.0,3.0,1.0,0,1.0,1.0,1.0,2,58,1,1,2,5,3,1,0,722,1444,0,24310.4643,939,5454,0.0,0.0,20273.935,5796.988,1438.4,8572.739,1621.8570000000002,4701.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.66,254.67,63.19,376.61,71.25,206.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20273.935,890.66,0.5,5.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,4,0,1
17588,2015,United States,11683,1,Northeast,2,Middle Atlantic,2,0.0,20.0,0.0,1,5,3.0,1,0,3,6,0,30,1,4,1,1.0,3.0,22.0,42.0,0.0,1.0,22.0,2.0,0.0,3.0,3.0,1.0,5.0,50.0,3,1,1,0.0,8.0,3.0,3.0,8.0,3.0,1.0,41.0,1.0,72.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,6,1.0,41.0,2.0,1.0,0,1.0,1.0,1.0,1,58,1,1,3,5,2,0,0,175,1181,394,30378.73114,963,5366,0.0,500.848,23670.174,0.0,1875.915,0.0,2405.733,22776.818,0.0,0.0,0.0,0.0,50013.876,24614.978,20328.645,5070.253,0.0,0.0,0.0,0.0,591.99,291.36,240.62,60.01,1260.03,0.0,99.86,0.0,128.06,1212.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73684.04999999999,1852.02,0.5,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,4,6,3
4810,2009,United States,157,1,Northeast,2,Middle Atlantic,2,1.0,10.0,1.0,2,3,3.0,2,0,3,6,0,30,1,4,1,1.0,3.0,21.0,41.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,4,1,0,13.0,1.0,1.0,3.0,1.0,2.0,1.0,42.0,0.0,68.0,68.0,68.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1,1.0,5.0,1.0,0.0,0,1.0,1.0,1.0,2,78,0,1,1,1,7,0,0,0,1115,814,18204.89,746,5447,0.0,1155.0,13570.0,0.0,0.0,0.0,2930.54,10639.46,0.0,0.0,0.0,0.0,118388.0,88749.68,25805.01,3833.31,0.0,0.0,0.0,0.0,1740.0,1304.39,379.27,56.34,649.0,0.0,0.0,0.0,140.16,508.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131958.0,2389.0,1.0,1.0,5.0,5,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,0,0.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,4,2,2
19729,2015,United States,13901,1,Northeast,2,Middle Atlantic,5,1.0,10.0,1.0,4,7,2.0,1,1,1,3,0,20,2,3,1,1.0,2.0,22.0,41.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,1.0,0.0,10.0,1,0,0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,41.0,1.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,1.0,0,1.0,5.0,1.0,1.0,0,2.0,1.0,1.0,2,65,0,1,1,1,2,0,0,986,986,0,22082.83321,983,5157,0.0,278.889,10602.0,0.0,1638.961,0.0,1044.727,10283.417999999998,0.0,0.0,0.0,0.0,28273.138,17140.959,9926.745,1205.434,0.0,0.0,0.0,0.0,335.0,203.1,117.62,14.28,514.0,0.0,79.47,0.0,50.65,498.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38875.138,849.0,0.5,5.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,0,0,5.0,1.0,0.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,0,1
10323,2009,United States,6060,1,Northeast,1,New England,2,1.0,20.0,0.0,1,3,3.0,1,0,4,7,0,41,1,4,0,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,42.0,5.0,3.0,3.0,4,0,1,13.0,2.0,3.0,3.0,1.0,2.0,3.0,41.0,0.0,55.0,55.0,55.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,2,3.0,3.0,2.0,0.0,0,1.0,1.0,1.0,1,68,2,1,2,1,7,0,1,210,1470,672,3991.1,416,6267,0.0,0.0,18677.0,0.0,172.45,0.0,1664.96,16839.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71564.0,59712.28,11852.03,0.0,0.0,0.0,0.0,0.0,904.0,0.0,8.35,0.0,80.59,815.07,0.0,0.0,0.0,0.0,1260.0,1050.96,208.6,0.0,516.0,90241.0,2164.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,3,1,2
13590,2009,United States,9542,1,Northeast,2,Middle Atlantic,2,1.0,20.0,0.0,1,5,5.0,2,0,2,7,0,20,1,4,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,41.0,1.0,2.0,3.0,1.0,3.0,3.0,3,1,1,11.0,1.0,3.0,3.0,1.0,3.0,1.0,41.0,1.0,72.0,72.0,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,41.0,1.0,1.0,3.0,1.0,1,1.0,3.0,2.0,1.0,0,1.0,1.0,1.0,1,59,0,1,2,1,11,0,1,2850,1221,1629,12550.18,960,5103,0.0,818.0,38054.0,0.0,5640.08,0.0,9826.51,22587.41,0.0,0.0,0.0,0.0,83845.0,55836.8,15774.4,12234.3,0.0,0.0,0.0,0.0,1259.0,838.74,236.95,183.77,2033.0,0.0,301.32,0.0,524.97,1206.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121899.0,3292.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,8,0,2
16589,2015,United States,10641,1,Northeast,2,Middle Atlantic,4,1.0,10.0,1.0,2,7,1.0,1,0,2,3,0,20,1,4,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,5.0,1.0,21.0,1,1,0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,1.0,70.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,0,1.0,1.0,2.0,1.0,0,1.0,1.0,1.0,1,65,0,1,1,5,1,0,0,601,902,0,90803.98244,1350,4908,0.0,62.842,6284.12,0.0,313.957,0.0,889.2810000000002,7924.734,0.0,0.0,0.0,0.0,6532.222,0.0,6532.222,0.0,26337.93,26337.93,0.0,0.0,113.4,0.0,113.4,0.0,332.27,0.0,16.6,0.0,47.02,419.02,0.0,0.0,0.0,0.0,468.21,468.21,0.0,0.0,191.615,39154.272000000004,913.88,0.5,5.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,0,0,5.0,1.0,0.0,1,0.0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,5,0,1
