,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
1824,2,4,0,20,0,2,9,3,1,0,3,7,3,2,4,99,3,2,4,2,1,4,1,3,4,1,4,4,2,99,2,2,7,2,4,9,68,60,65,0,99,9,1,4,1,0,5,3,2,1,-9,9,2,76,0,1,1,3,957,1436,0,1114,4873,500.0,0.0,22005.0,0.0,1378.0,2852.0,6608.0,16370.0,0.0,525.0,0.0,33.0,68.0,158.0,390.0,72868.0,400.0,0,2,0,2,0,1
1825,3,5,9,99,0,5,9,2,1,0,2,5,3,2,4,99,2,2,4,9,9,99,1,1,4,1,5,1,2,99,1,2,11,4,3,9,70,55,55,0,99,9,1,1,1,0,5,1,2,0,-9,9,2,43,1,2,1,5,360,360,360,1643,2932,0.0,0.0,13416.0,0.0,1235.0,3692.0,2901.0,7338.0,0.0,428.0,0.0,39.0,118.0,93.0,234.0,21241.0,0.0,0,1,0,4,0,1
1826,3,5,0,10,0,2,9,3,1,0,4,8,4,1,4,99,4,2,4,9,9,99,1,2,4,1,5,4,2,99,2,3,3,3,3,0,70,65,65,0,3,1,0,99,9,2,5,5,2,0,-9,9,1,62,0,1,3,6,567,756,567,1643,2932,45.0,0.0,2156.0,0.0,206.0,476.0,340.0,1543.0,57127.0,168.0,0.0,16.0,37.0,27.0,120.0,63802.0,0.0,0,1,0,6,2,3
1827,3,6,0,10,0,4,9,3,1,0,2,6,4,1,3,99,2,2,4,9,9,99,0,9,99,1,3,4,4,30,5,2,7,2,4,9,71,68,70,0,99,9,2,3,3,3,5,4,2,0,-9,9,1,44,1,1,4,8,244,1222,0,1907,2760,100.0,0.0,60754.0,0.0,5075.0,18190.0,4861.0,47283.0,0.0,1195.0,0.0,100.0,358.0,95.0,931.0,84542.0,0.0,0,1,0,8,3,1
1828,4,8,0,10,0,3,9,4,1,1,2,8,4,2,4,99,4,2,4,9,9,99,1,2,4,1,5,4,6,12,2,2,3,1,2,1,70,70,70,0,4,3,0,99,9,6,1,4,2,1,-9,1,1,63,1,1,1,5,1580,1580,0,1911,3266,0.0,500.0,37945.0,0.0,9366.0,0.0,5053.0,27923.0,0.0,903.0,0.0,223.0,0.0,120.0,665.0,93792.0,0.0,1,1,0,6,3,3
1829,1,2,1,20,9,1,9,2,1,0,2,5,3,1,4,99,4,2,1,9,9,99,0,9,99,1,5,9,3,12,9,9,2,3,5,0,70,70,70,0,99,9,1,3,1,0,3,2,3,0,-9,9,2,45,1,1,1,5,878,3510,0,1045,4781,0.0,0.0,13054.0,0.0,1375.0,0.0,3295.0,9186.0,69603.0,389.0,0.0,41.0,0.0,98.0,274.0,83459.0,0.0,0,1,0,2,2,1
1830,1,2,0,20,0,5,1,2,1,1,3,7,3,3,2,99,4,2,2,9,9,99,0,9,99,1,3,3,2,20,3,3,3,1,5,0,80,70,75,0,99,9,2,2,3,1,1,5,2,0,-9,1,1,27,1,1,2,8,516,1289,0,1225,4148,0.0,1497.0,18830.0,0.0,3480.0,0.0,2708.0,14363.0,0.0,664.0,0.0,123.0,0.0,95.0,507.0,174592.0,0.0,0,1,0,9,1,3
1831,1,2,1,20,0,1,9,3,2,0,3,8,4,3,3,99,4,2,3,9,9,99,1,2,3,1,5,4,3,99,2,3,3,1,3,0,70,64,64,0,3,1,0,99,9,0,1,4,2,0,-9,1,2,84,0,1,1,4,2058,2058,0,743,5190,0.0,785.0,13651.0,0.0,1919.0,0.0,4760.0,8746.0,0.0,330.0,0.0,46.0,0.0,115.0,212.0,96202.0,0.0,0,1,0,5,0,1
1832,1,2,1,10,1,3,9,3,2,0,2,7,4,2,3,99,4,2,3,3,2,5,1,3,4,1,4,1,3,99,2,2,3,1,1,0,64,64,64,1,2,1,0,99,9,0,1,4,2,0,-9,1,1,49,1,1,2,9,2446,2696,0,704,5263,0.0,610.0,37389.0,1343.0,3269.0,0.0,7306.0,32128.0,0.0,735.0,26.0,64.0,0.0,144.0,632.0,106815.0,0.0,0,2,0,5,6,2
1833,1,2,1,20,1,2,9,3,1,0,3,7,4,3,3,1,4,2,3,3,2,5,1,1,2,1,3,4,3,13,3,3,3,1,3,1,69,60,60,0,3,3,0,99,9,3,1,4,2,0,-9,1,2,39,2,1,3,8,1394,1261,383,704,5263,0.0,1205.0,28886.0,0.0,3547.0,0.0,4494.0,21959.0,0.0,581.0,0.0,71.0,0.0,91.0,441.0,153995.0,0.0,0,2,0,7,2,3
1834,2,3,1,20,0,2,9,4,2,2,2,10,4,1,3,99,4,2,4,9,9,99,0,9,99,1,4,9,2,99,4,1,3,1,5,0,72,72,72,0,99,9,0,99,9,0,1,4,2,0,-9,1,1,71,0,1,2,8,0,1761,831,863,5637,0.0,1532.0,12556.0,0.0,0.0,0.0,2448.0,13372.0,0.0,350.0,0.0,0.0,0.0,68.0,373.0,173463.0,0.0,0,1,0,3,0,0
1835,2,3,1,20,0,1,9,4,2,1,4,11,5,1,4,99,4,2,4,2,1,5,0,9,99,1,4,4,4,99,1,2,3,1,5,0,70,70,70,1,4,1,0,99,9,3,1,5,2,1,-9,1,2,69,0,1,2,4,2915,2915,0,740,5513,0.0,792.0,36034.0,1750.0,3402.0,0.0,9988.0,20894.0,0.0,1116.0,54.0,106.0,0.0,309.0,647.0,118206.0,0.0,0,2,0,9,0,1
1836,3,5,1,20,0,3,9,3,1,2,5,11,5,2,4,99,4,2,4,2,3,3,1,4,5,9,4,3,3,13,2,2,2,3,5,0,66,66,66,1,99,9,5,4,3,5,5,4,2,1,-9,9,1,53,1,1,2,10,3234,5175,0,1125,4263,0.0,0.0,36628.0,938.0,6372.0,5141.0,6945.0,23142.0,134807.0,785.0,20.0,137.0,110.0,149.0,495.0,177345.0,25.0,0,2,0,7,2,2
1837,3,5,1,10,0,3,9,3,1,2,3,9,4,2,4,99,3,2,3,9,9,99,0,9,99,9,5,4,5,11,3,2,2,3,5,0,70,68,68,0,99,9,1,5,1,0,3,0,0,0,-9,9,1,81,0,1,2,7,448,2688,0,1125,4263,0.0,0.0,12007.0,0.0,556.0,0.0,2339.0,12216.0,78499.0,346.0,0.0,16.0,0.0,67.0,352.0,93610.0,0.0,0,1,0,2,0,3
1838,3,5,1,20,0,2,9,3,1,2,4,10,4,1,4,99,4,2,4,9,9,99,0,9,99,1,5,9,3,99,3,2,3,1,3,0,70,68,70,0,3,2,0,99,9,3,5,2,3,0,-9,1,1,54,0,2,5,8,1746,1746,0,1105,4364,0.0,738.0,28272.0,0.0,4466.0,6946.0,4053.0,14602.0,0.0,735.0,0.0,116.0,181.0,105.0,380.0,106007.0,0.0,0,1,0,20,7,3
1839,3,5,1,20,0,3,9,4,2,0,4,10,4,2,3,99,4,2,3,9,9,99,2,3,3,1,4,4,3,99,3,1,3,1,2,0,73,69,65,0,99,9,2,1,2,1,1,2,2,0,-9,1,1,50,1,2,3,7,938,3750,0,1105,4364,0.0,3599.0,41101.0,0.0,3961.0,0.0,5229.0,38191.0,0.0,1018.0,0.0,98.0,0.0,130.0,946.0,417718.0,0.0,0,1,0,10,5,1
1840,4,8,0,10,1,5,1,3,2,0,3,8,4,2,3,99,4,2,3,9,9,99,0,9,99,1,2,4,2,20,2,2,3,5,5,0,62,60,62,0,5,2,0,99,9,3,5,4,3,0,-9,9,1,39,1,1,1,6,838,819,419,4612,1212,0.0,0.0,68438.0,7460.0,23089.0,8327.0,9989.0,25350.0,0.0,1587.0,173.0,535.0,193.0,232.0,588.0,74215.0,0.0,0,1,0,6,0,2
1841,4,8,0,10,1,7,9,3,2,0,2,7,2,2,2,99,5,2,3,9,9,99,0,9,99,1,5,1,3,12,3,2,4,5,4,1,75,70,70,1,4,2,0,99,9,3,5,3,3,1,-9,9,1,27,1,1,3,7,885,1285,0,4612,1212,0.0,0.0,85078.0,4140.0,26737.0,14877.0,11884.0,34292.0,0.0,1863.0,91.0,585.0,326.0,260.0,751.0,91930.0,0.0,0,1,0,8,0,2
1842,4,8,0,10,9,3,9,2,1,0,2,5,1,2,3,99,3,2,3,9,9,99,0,9,99,1,1,4,3,99,9,9,3,1,96,0,75,95,75,0,99,9,0,99,9,0,1,2,3,1,-9,2,2,35,0,7,6,2,0,808,0,912,5675,0.0,519.0,28145.0,0.0,0.0,0.0,3567.0,24578.0,0.0,622.0,0.0,0.0,0.0,79.0,543.0,81553.0,0.0,0,1,0,8,0,2
1843,4,8,1,10,1,3,9,3,3,0,5,11,4,2,3,99,3,2,2,9,9,99,1,3,5,1,3,4,2,13,2,1,3,1,3,1,70,70,63,0,99,9,0,99,9,0,1,3,3,0,-9,1,2,70,0,1,2,8,0,4982,582,703,6262,0.0,920.0,31820.0,0.0,0.0,0.0,2836.0,37716.0,0.0,684.0,0.0,0.0,0.0,61.0,811.0,135220.0,0.0,0,1,0,9,2,2
1844,4,9,0,10,0,1,9,1,1,0,3,5,4,3,3,99,3,3,2,9,9,99,0,9,99,1,5,4,4,13,1,2,6,1,5,9,70,95,65,0,99,9,0,99,9,0,1,3,2,0,-9,1,1,31,1,1,1,8,0,557,0,234,2223,0.0,460.0,5790.0,0.0,0.0,0.0,895.0,6613.0,0.0,207.0,0.0,0.0,0.0,32.0,236.0,54842.0,0.0,0,1,0,4,3,2
1845,4,9,0,20,0,3,9,4,2,0,8,14,3,2,3,99,3,2,2,4,2,2,0,9,99,1,1,9,2,99,3,2,3,1,5,0,60,60,60,0,99,9,0,99,9,0,1,5,2,0,-9,1,1,30,2,7,10,5,0,843,1687,135,2642,0.0,1081.0,20380.0,0.0,0.0,0.0,2588.0,17792.0,0.0,770.0,0.0,0.0,0.0,98.0,672.0,131628.0,0.0,0,2,0,11,2,3
1846,1,1,1,31,0,1,9,5,1,1,4,11,5,2,4,99,4,2,2,9,9,99,0,9,99,1,3,9,2,30,3,3,2,1,96,0,68,68,62,0,99,9,2,3,1,1,1,2,2,0,-9,1,2,33,0,1,4,8,1990,4803,1168,777,5312,0.0,1159.0,20506.0,0.0,1268.0,0.0,1832.0,22138.0,0.0,795.0,0.0,49.0,0.0,71.0,858.0,144499.0,0.0,0,1,0,7,4,2
1847,1,2,0,20,0,7,9,3,2,1,4,10,4,1,4,99,3,2,4,9,9,99,0,9,99,1,3,3,4,13,2,2,4,5,2,0,68,68,68,0,2,3,0,99,9,0,5,4,3,0,-9,9,2,43,1,1,2,8,1892,1892,0,801,5235,0.0,0.0,49610.0,16973.0,6090.0,8358.0,3550.0,18361.0,0.0,1227.0,420.0,150.0,207.0,88.0,454.0,53332.0,0.0,0,1,0,9,4,3
1848,1,2,1,10,1,5,9,3,1,1,4,9,4,2,4,99,4,2,3,3,2,4,1,3,3,1,3,4,3,99,3,2,5,5,4,0,70,70,70,0,99,9,3,3,3,2,5,4,3,0,-9,9,1,46,1,1,3,8,1268,1518,0,1027,4807,0.0,0.0,79725.0,20949.0,10363.0,11874.0,8131.0,35397.0,0.0,1903.0,500.0,247.0,284.0,194.0,844.0,86714.0,0.0,0,2,0,10,3,3
1849,2,3,0,10,9,3,3,2,1,0,3,6,2,2,6,99,3,2,2,9,9,99,0,9,99,1,1,3,1,99,9,9,3,1,3,0,97,97,97,0,3,2,0,99,9,1,5,3,2,0,-9,2,1,20,2,1,1,4,891,891,0,1083,4889,0.0,674.0,15091.0,0.0,3717.0,3606.0,1912.0,5856.0,0.0,355.0,0.0,87.0,85.0,45.0,138.0,84413.0,0.0,0,1,0,5,0,1
1850,2,3,1,20,0,1,9,2,1,1,3,7,4,1,4,99,4,2,2,9,9,99,0,9,99,1,4,4,3,99,2,3,3,1,5,0,70,66,66,0,5,1,0,99,9,4,1,3,2,0,-9,1,2,68,0,1,2,8,2325,2325,0,620,6215,0.0,1062.0,17780.0,0.0,2141.0,0.0,3552.0,12087.0,0.0,436.0,0.0,53.0,0.0,87.0,296.0,127060.0,0.0,0,1,0,5,1,3
1851,2,3,1,10,1,4,9,3,1,1,4,9,4,3,3,99,3,2,4,9,9,99,0,9,99,1,2,2,3,99,1,1,3,1,1,1,71,65,68,0,1,1,0,99,9,3,1,2,2,0,-9,1,2,58,1,1,1,8,2189,1865,1600,1072,5409,0.0,914.0,10482.0,0.0,1742.0,0.0,1907.0,6833.0,0.0,276.0,0.0,46.0,0.0,50.0,180.0,104533.0,100.0,0,1,0,7,3,2
1852,2,3,1,10,0,1,9,2,1,0,3,6,4,2,4,99,3,2,5,9,9,99,1,4,5,1,3,4,3,99,1,2,3,1,4,0,73,73,73,0,99,9,1,2,1,1,1,4,2,0,-9,1,1,90,0,2,1,2,1974,1974,0,802,5777,0.0,1102.0,20313.0,0.0,2549.0,0.0,5229.0,18581.0,0.0,534.0,0.0,67.0,0.0,137.0,489.0,139755.0,0.0,0,1,0,1,0,0
1853,2,3,1,20,0,1,1,3,1,0,5,9,4,2,4,99,4,2,2,9,9,99,0,9,99,1,1,4,1,30,3,3,2,1,5,0,70,70,70,1,99,9,3,1,2,1,1,3,2,0,-9,1,1,28,2,1,3,6,2386,1446,940,802,5777,0.0,1401.0,25075.0,1252.0,5324.0,0.0,2860.0,19052.0,0.0,583.0,29.0,124.0,0.0,66.0,443.0,172651.0,0.0,0,1,0,6,2,3
1854,2,3,1,10,0,2,9,3,2,0,2,7,4,1,4,99,3,2,3,9,9,99,0,9,99,1,5,2,3,99,2,2,3,1,4,9,70,65,65,0,99,9,0,99,9,1,1,4,2,0,-9,1,2,50,0,1,2,4,0,2398,647,802,5777,0.0,1241.0,39627.0,0.0,0.0,0.0,5736.0,38641.0,0.0,843.0,0.0,0.0,0.0,122.0,822.0,172076.0,0.0,0,1,0,5,2,1
1855,2,3,1,10,0,4,9,3,1,0,2,6,4,2,3,99,4,2,3,3,2,96,1,4,3,1,3,4,2,99,3,3,3,1,4,0,72,72,72,1,4,2,0,99,9,3,1,4,2,1,-9,1,1,37,1,1,4,8,2288,2288,0,802,5777,0.0,938.0,41353.0,1250.0,6113.0,0.0,8125.0,28259.0,0.0,871.0,26.0,129.0,0.0,171.0,595.0,140267.0,0.0,0,2,0,9,0,2
1856,3,5,0,10,0,3,9,2,1,1,2,6,4,2,3,99,3,2,5,9,9,99,0,9,99,1,1,4,1,99,2,1,4,5,3,0,74,74,74,0,3,3,0,99,9,1,1,3,3,0,-9,9,2,60,0,1,1,4,1625,1625,0,3308,522,0.0,64.0,62266.0,7174.0,31007.0,0.0,12284.0,11801.0,0.0,1650.0,190.0,822.0,0.0,325.0,313.0,68852.0,0.0,1,1,0,5,0,2
1857,3,5,0,10,1,7,2,2,2,0,2,6,2,2,3,99,3,2,3,9,9,99,0,9,99,1,4,4,1,99,2,2,3,5,4,0,71,68,68,0,4,1,0,99,9,4,5,3,2,0,-9,9,1,64,0,1,1,7,1415,1415,250,3308,522,0.0,0.0,18776.0,1679.0,5342.0,3708.0,2922.0,5125.0,0.0,502.0,45.0,143.0,99.0,78.0,137.0,18776.0,0.0,0,1,0,4,0,1
1858,3,5,0,10,0,3,9,1,1,0,3,5,3,2,4,99,2,2,5,9,9,99,1,3,4,1,3,4,3,99,2,1,6,1,5,0,85,80,80,0,99,9,1,1,3,0,1,5,2,1,-9,1,2,52,1,2,2,6,696,928,0,1902,2251,0.0,738.0,39900.0,0.0,10581.0,0.0,6587.0,30729.0,0.0,1007.0,0.0,267.0,0.0,166.0,776.0,123837.0,0.0,0,1,0,3,0,1
1859,3,6,0,10,9,6,9,1,1,0,3,5,2,3,2,99,3,2,96,9,9,99,0,9,99,1,3,4,4,99,2,3,3,1,96,0,70,65,65,0,96,1,1,2,2,1,1,96,2,0,-9,1,1,68,0,1,1,2,156,312,311,1626,3836,0.0,386.0,12733.0,0.0,1925.0,0.0,4110.0,8909.0,0.0,253.0,0.0,38.0,0.0,82.0,177.0,54651.0,0.0,0,1,0,5,0,0
1860,3,6,0,10,9,5,9,2,1,0,2,5,2,2,3,99,3,2,4,9,9,99,0,9,99,1,3,4,6,99,3,3,3,1,2,0,78,78,78,0,2,3,0,99,9,3,1,2,1,0,-9,1,1,44,2,1,2,5,776,776,0,1626,3836,0.0,706.0,48614.0,0.0,11885.0,0.0,7148.0,36159.0,0.0,798.0,0.0,195.0,0.0,117.0,594.0,127794.0,0.0,0,1,0,7,0,1
1861,3,7,0,10,0,1,9,3,1,0,2,6,4,1,3,99,3,2,5,9,9,99,0,9,99,1,5,4,4,99,2,3,7,1,3,9,68,95,60,0,99,9,1,4,1,4,1,5,3,0,-9,1,1,65,1,7,1,2,800,800,0,2995,1542,0.0,65.0,8666.0,0.0,2417.0,0.0,3001.0,3248.0,0.0,211.0,0.0,59.0,0.0,73.0,79.0,15355.0,0.0,0,1,0,1,0,1
1862,3,7,0,10,0,2,9,3,2,1,3,9,5,2,3,99,3,2,3,9,9,99,0,9,99,9,5,2,6,99,2,1,3,1,2,0,69,95,69,0,3,3,0,99,9,3,1,4,2,0,-9,1,1,48,1,1,1,6,2498,2498,0,2502,1562,0.0,545.0,39781.0,0.0,19110.0,0.0,5017.0,18899.0,0.0,1071.0,0.0,515.0,0.0,135.0,508.0,99107.0,0.0,0,1,0,2,0,2
1863,4,9,1,20,1,8,9,3,2,1,3,9,4,1,4,99,4,2,2,9,9,99,0,9,99,1,5,9,5,20,3,3,3,5,4,0,70,65,60,0,4,1,0,99,9,2,1,4,2,0,-9,9,2,73,0,7,2,5,1718,2355,1480,1522,2427,0.0,342.0,32093.0,9894.0,3245.0,0.0,4352.0,19885.0,0.0,936.0,288.0,95.0,0.0,127.0,580.0,72568.0,0.0,0,1,0,6,0,1
1864,4,9,9,99,0,7,9,3,2,0,3,8,4,3,3,99,3,2,3,9,9,99,0,9,99,1,3,4,4,30,5,3,3,1,4,0,70,70,70,0,4,2,0,99,9,1,1,4,2,0,-9,1,1,35,2,1,5,6,1200,1440,0,1522,2427,0.0,592.0,29295.0,0.0,4953.0,0.0,2028.0,29945.0,0.0,1122.0,0.0,190.0,0.0,78.0,1146.0,97843.0,0.0,1,1,0,8,2,2
1865,1,1,1,20,0,5,9,1,1,0,2,4,3,1,4,99,4,2,96,9,9,99,0,9,99,9,5,9,6,99,1,2,2,3,5,9,68,68,68,0,99,9,0,99,9,1,3,0,0,0,-9,9,1,75,0,1,1,3,0,1869,1138,590,6433,0.0,0.0,10969.0,0.0,0.0,0.0,5259.0,5710.0,145681.0,476.0,0.0,0.0,0.0,228.0,248.0,156650.0,0.0,0,1,0,4,0,0
1866,1,2,1,10,0,3,9,4,2,0,6,12,6,2,4,99,4,2,3,4,2,4,2,3,4,1,2,4,4,30,3,2,3,1,5,0,70,70,70,0,99,9,1,1,1,5,1,4,2,1,-9,1,1,70,2,1,1,4,578,1928,0,515,5831,0.0,1080.0,42667.0,0.0,878.0,0.0,10660.0,46372.0,0.0,1324.0,0.0,27.0,0.0,331.0,1439.0,169068.0,0.0,0,3,0,5,1,3
1867,2,3,0,10,0,2,9,2,1,0,2,5,4,1,4,99,5,2,4,9,9,99,0,9,99,1,2,4,3,11,2,3,3,1,3,0,70,70,68,0,3,1,0,99,9,6,1,3,1,1,-9,1,1,66,0,1,2,3,962,962,0,697,5598,0.0,503.0,23795.0,0.0,1863.0,0.0,6539.0,17597.0,0.0,672.0,0.0,52.0,0.0,185.0,497.0,77768.0,0.0,0,1,0,6,0,1
1868,2,3,1,20,0,1,9,3,1,0,3,7,4,2,3,99,4,2,1,9,9,99,0,9,99,1,1,4,2,13,3,2,3,1,3,0,78,78,78,0,99,9,1,3,2,3,1,3,2,0,-9,1,1,26,0,1,4,6,2700,1500,1200,697,5598,0.0,776.0,26672.0,0.0,4132.0,0.0,2737.0,25214.0,0.0,746.0,0.0,116.0,0.0,76.0,705.0,111975.0,0.0,0,1,0,4,0,2
1869,2,3,1,10,1,7,9,3,2,0,2,7,3,2,4,99,3,2,4,1,3,4,0,9,99,1,5,4,3,20,4,3,3,1,4,0,70,65,65,0,4,1,0,99,9,2,1,4,2,1,-9,1,2,63,0,1,2,7,2680,1840,1240,697,5598,0.0,794.0,32086.0,0.0,3432.0,0.0,5547.0,30328.0,0.0,883.0,0.0,94.0,0.0,153.0,835.0,121028.0,0.0,0,2,0,10,4,3
1870,4,8,0,20,9,8,2,2,1,0,1,4,2,2,3,99,3,2,2,9,9,99,0,9,99,9,8,1,3,12,9,9,5,5,3,0,75,70,70,0,99,9,0,99,9,0,5,2,2,0,-9,9,2,21,1,1,2,1,0,681,0,346,7418,0.0,0.0,28978.0,11731.0,0.0,6190.0,1682.0,9954.0,0.0,578.0,234.0,0.0,123.0,34.0,199.0,29557.0,0.0,0,1,0,4,2,1
1871,4,8,1,31,0,6,2,2,1,2,2,7,3,1,4,99,3,2,3,9,9,99,0,9,99,1,4,2,2,13,2,2,8,7,3,9,65,95,65,0,99,9,0,99,9,0,1,3,2,0,-9,1,2,21,2,41,3,2,0,2395,0,346,7418,0.0,439.0,25416.0,0.0,0.0,0.0,3882.0,27732.0,0.0,507.0,0.0,0.0,0.0,77.0,553.0,76787.0,0.0,0,1,0,5,6,2
1872,4,8,1,31,0,5,9,2,1,1,4,8,3,1,4,99,3,2,5,9,9,99,0,9,99,1,3,2,3,13,3,2,2,1,5,0,72,95,65,1,99,9,0,99,9,0,1,3,2,0,-9,1,2,36,1,1,2,7,0,2622,0,346,7418,0.0,588.0,37317.0,3896.0,0.0,0.0,4814.0,36805.0,0.0,731.0,76.0,0.0,0.0,94.0,722.0,106020.0,25.0,0,1,0,11,3,3
1873,2,3,1,20,1,9,9,4,2,1,5,12,5,2,3,99,3,2,3,9,9,99,1,3,3,1,3,4,3,30,3,2,3,1,3,1,78,75,76,0,3,2,0,99,9,5,5,3,2,0,-9,1,1,39,0,1,5,8,6077,4683,1794,863,5637,0.0,1696.0,43680.0,0.0,8988.0,10111.0,2348.0,30019.0,0.0,1253.0,0.0,258.0,290.0,67.0,862.0,225984.0,0.0,0,1,0,8,4,3
1874,2,3,1,20,1,9,9,4,2,1,5,12,4,2,4,99,3,2,4,9,9,99,0,9,99,1,3,4,3,20,3,2,3,1,3,0,69,69,69,0,3,1,0,99,9,2,1,3,2,0,-9,1,1,44,2,1,2,8,2824,2044,1180,863,5637,0.0,1511.0,24460.0,0.0,4077.0,0.0,4838.0,17247.0,0.0,675.0,0.0,112.0,0.0,134.0,476.0,181644.0,0.0,0,1,0,11,4,3
1875,2,3,1,20,1,5,2,4,2,1,5,12,4,2,4,99,4,2,3,9,9,99,0,9,99,9,4,4,3,13,2,2,3,1,2,0,70,68,70,0,4,1,0,99,9,0,1,2,3,0,-9,1,2,54,1,2,2,8,6077,4218,2259,863,5637,0.0,2156.0,22342.0,0.0,4862.0,0.0,3834.0,16646.0,0.0,613.0,0.0,133.0,0.0,105.0,458.0,247194.0,0.0,0,1,0,7,2,2
1876,3,7,0,10,0,1,9,3,1,0,3,7,3,2,1,99,4,2,3,9,9,99,1,2,4,1,5,3,6,11,4,3,3,5,2,0,70,70,70,0,2,3,0,99,9,3,1,4,2,1,-9,9,1,52,1,1,1,4,1126,1126,0,2642,2294,0.0,105.0,50815.0,14718.0,11402.0,0.0,4131.0,29149.0,0.0,1322.0,383.0,297.0,0.0,107.0,758.0,70205.0,0.0,0,1,0,2,0,3
1877,4,9,0,10,1,3,9,3,2,0,2,7,1,2,3,99,4,2,3,9,9,99,0,9,99,1,5,2,1,99,2,3,3,1,3,1,68,68,68,1,3,2,1,3,1,4,1,1,3,1,-9,1,2,45,1,7,6,5,1645,1645,400,1856,1912,0.0,456.0,18254.0,608.0,5773.0,0.0,1890.0,9983.0,0.0,611.0,21.0,193.0,0.0,63.0,334.0,65176.0,0.0,0,1,0,10,2,2
1878,4,9,0,10,1,5,9,3,2,0,3,8,3,2,4,99,3,2,3,9,9,99,0,9,99,1,3,4,2,11,5,2,3,1,5,0,68,68,68,0,2,1,0,99,9,3,1,4,2,0,-9,1,2,39,1,1,6,8,620,1640,0,1856,1912,0.0,915.0,21233.0,0.0,3523.0,0.0,3025.0,14685.0,0.0,858.0,0.0,142.0,0.0,122.0,594.0,115387.0,0.0,1,1,0,7,2,3
1879,1,1,1,31,9,1,9,2,1,0,2,5,4,3,1,99,3,2,1,9,9,99,0,9,99,1,5,2,1,99,2,1,12,1,5,9,96,96,96,0,99,9,1,96,1,2,1,3,6,0,-9,1,1,57,0,3,1,2,568,1136,1136,777,5312,0.0,679.0,27733.0,0.0,917.0,0.0,2504.0,26696.0,0.0,913.0,0.0,30.0,0.0,83.0,878.0,99986.0,0.0,0,1,0,4,2,2
1880,1,1,9,99,0,7,1,2,1,1,2,6,4,1,4,99,4,2,3,9,9,99,1,3,1,1,3,4,3,11,2,3,3,2,96,0,70,66,68,0,96,1,0,99,9,0,5,2,3,0,-9,9,2,74,0,1,2,5,990,990,0,887,5456,561.0,0.0,24904.0,0.0,1686.0,5773.0,3535.0,18772.0,0.0,809.0,0.0,55.0,187.0,115.0,610.0,81002.0,0.0,0,1,0,5,1,3
1881,1,1,9,99,0,7,9,2,1,0,3,6,4,2,4,99,3,2,3,9,9,99,1,1,4,9,5,4,4,13,2,2,5,5,4,0,70,68,65,0,99,9,1,96,1,0,5,4,2,0,-9,9,1,97,1,1,1,6,372,930,0,887,5456,0.0,0.0,52678.0,27170.0,1865.0,7574.0,4418.0,17705.0,0.0,1486.0,766.0,52.0,214.0,125.0,500.0,58732.0,0.0,0,1,0,4,0,2
1882,1,1,9,99,0,4,9,2,1,0,2,5,4,2,3,99,3,2,3,9,9,99,0,9,99,1,3,4,2,99,2,2,3,2,2,0,70,70,70,0,99,9,1,3,1,0,2,2,2,0,-9,9,1,66,0,1,2,5,378,756,0,887,5456,645.0,0.0,17725.0,0.0,1645.0,0.0,3439.0,12641.0,0.0,599.0,0.0,56.0,0.0,116.0,427.0,76633.0,0.0,0,1,1,5,2,2
1883,1,1,9,99,0,4,9,2,1,0,2,5,4,3,3,99,3,2,4,9,9,99,0,9,99,1,5,2,5,99,2,2,3,2,4,0,68,65,65,0,4,1,0,99,9,0,5,4,2,0,-9,9,2,81,0,1,1,4,744,744,0,887,5456,628.0,0.0,14388.0,0.0,1383.0,2763.0,5142.0,7197.0,0.0,508.0,0.0,49.0,97.0,182.0,254.0,73840.0,0.0,0,1,0,1,0,1
