,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
10554,4,10,0,10,1,1953,6,4,4,0,3,7,41,1,4,-2,5,21,3,-2,-2,-2,-2,-2,-2,1,6,4,4,20,2,2,3,1,41,1,72,68,72,0,-2,-2,-2,-2,-2,4,1,2,3,2,1,1,2,65,0,4,1,24,0,5590,650,589,1252,0.0,908.0,48580.0,0.0,0.0,0.0,7980.98,40599.03,0.0,3107.0,0.0,0.0,0.0,510.43,2596.57,141650.01,-2.0,0,1,0,17,5,2
10555,1,1,-2,-2,-2,1930,8,1,1,0,2,3,30,2,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,3,2,13,-2,-2,2,1,3,-2,70,70,75,0,-2,-2,2,2,2,0,5,1,2,-2,-9,2,1,27,0,7,2,15,352,528,0,531,6185,0.0,640.0,8086.0,0.0,633.3,3177.56,1316.37,2958.77,0.0,452.0,0.0,35.4,177.62,73.58,165.39,73686.0,-2.0,0,1,0,5,5,2
10556,1,1,0,-2,-2,1920,8,2,1,0,4,6,41,2,3,-2,3,22,2,-2,-2,-2,-2,-2,-2,5,5,4,4,12,-2,-2,2,2,41,0,66,66,66,0,-2,-2,1,1,1,0,2,1,1,-2,-9,-2,2,25,1,1,2,19,305,1829,0,591,5944,802.0,0.0,14781.0,0.0,442.21,0.0,3616.25,10722.55,0.0,857.0,0.0,25.64,0.0,209.67,621.69,88109.01,-2.0,0,1,1,6,3,0
10557,3,5,0,10,1,1980,7,3,1,1,4,7,30,2,4,-2,3,22,3,3,1,42,1,1,41,5,6,2,3,12,2,3,3,5,2,1,68,61,65,0,2,3,-2,-2,-2,2,5,3,3,0,-2,-2,1,60,1,2,3,17,2272,2272,0,2731,1220,0.0,31.0,79800.0,8672.9,24223.96,11550.2,6952.37,28400.58,0.0,3686.0,400.61,1118.92,533.51,321.13,1311.84,82978.01000000001,-2.0,0,3,0,14,2,1
10558,4,9,0,10,1,1982,5,3,2,0,4,7,20,1,4,-2,5,21,2,2,1,3,1,1,41,-2,4,3,3,13,3,3,3,1,1,1,70,70,45,0,1,3,-2,-2,-2,2,1,2,2,0,1,1,1,59,0,1,2,21,1166,1166,400,2220,3168,0.0,440.0,31769.0,0.0,7598.09,0.0,7381.65,16789.26,0.0,1071.0,0.0,256.15,0.0,248.85,566.0,76869.0,-2.0,0,3,0,11,1,2
10559,3,7,0,10,1,2001,7,3,2,1,3,6,50,1,4,-2,5,22,3,4,23,41,1,3,1,-2,5,2,3,11,1,2,3,5,3,1,68,68,68,0,3,3,-2,-2,-2,6,5,2,3,1,1,-2,1,61,0,1,1,6,3568,3568,400,2431,2442,0.0,0.0,48382.0,5972.5,16189.51,6606.88,4208.95,15404.17,0.0,1757.0,216.89,587.93,239.93,152.85,559.41,48382.01,-2.0,0,2,0,7,4,2
10560,1,2,-2,-2,-2,1964,7,2,2,0,2,4,30,2,4,-2,3,1,3,-2,-2,-2,-2,-2,-2,1,2,1,3,30,2,1,3,1,5,1,70,70,70,0,5,3,-2,-2,-2,0,1,5,3,-2,1,2,2,85,0,2,1,17,1823,1823,0,1309,4328,0.0,731.0,16459.0,0.0,4700.21,0.0,1720.69,10038.11,0.0,560.0,0.0,159.92,0.0,58.54,341.54,91387.01,-2.0,0,1,0,7,0,2
10561,4,8,1,10,0,1920,6,1,1,0,3,4,41,3,3,-2,3,22,1,-2,-2,-2,1,2,41,5,4,2,3,-2,3,2,3,1,2,1,72,68,68,0,2,1,-2,-2,-2,0,1,1,2,0,-2,1,1,45,0,1,2,7,1067,1067,236,732,5983,0.0,1196.0,22782.0,0.0,1033.09,0.0,1947.94,19800.97,0.0,628.0,0.0,28.48,0.0,53.7,545.83,145372.01,-2.0,0,1,0,6,2,2
10562,1,1,1,10,1,1971,7,4,1,0,3,7,30,2,1,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,3,3,3,20,3,2,2,3,42,0,65,65,65,0,-2,-2,2,2,2,3,3,42,-2,1,1,-2,2,59,1,1,4,23,299,2102,250,611,5597,0.0,0.0,31926.0,0.0,1259.58,0.0,2507.41,28159.01,69622.0,1477.0,0.0,58.27,0.0,116.0,1302.73,101548.0,-2.0,0,1,0,5,4,2
10563,1,1,1,20,0,1950,8,2,3,0,2,4,42,1,4,-2,4,21,2,-2,-2,-2,-2,-2,-2,5,4,2,3,13,2,3,8,7,2,-2,70,52,60,0,-2,-2,-2,-2,-2,1,3,2,-2,0,1,-2,2,67,2,1,2,24,0,1854,191,164,7713,0.0,0.0,23386.0,0.0,0.0,0.0,3386.79,19999.22,70732.0,1042.0,0.0,0.0,0.0,150.9,891.1,94118.01,3.0,0,1,0,4,6,2
10564,4,10,0,20,1,2007,8,2,2,0,1,3,20,1,4,-2,3,21,2,-2,-2,-2,-2,-2,-2,-2,5,2,3,13,2,2,3,1,2,0,70,70,70,0,2,1,-2,-2,-2,0,1,2,2,0,1,1,2,33,1,1,2,24,837,837,250,530,1318,0.0,215.0,13157.0,0.0,489.61,0.0,2178.08,10489.02,0.0,496.0,0.0,18.46,0.0,82.11,395.41,35194.21,-2.0,0,1,0,5,3,1
10565,1,1,1,10,1,1964,6,5,2,0,4,9,41,1,4,-2,4,21,2,-2,-2,-2,1,1,3,5,5,3,2,12,3,3,2,3,42,0,68,58,68,0,42,1,-2,-2,-2,3,5,41,2,0,0,-2,2,51,1,2,4,24,617,926,1162,616,6067,0.0,0.0,53203.0,0.0,681.06,15713.34,7452.27,29356.33,42300.0,2978.0,0.0,38.12,879.54,417.14,1643.2,95503.0,-2.0,0,1,0,4,6,1
10566,3,5,0,20,1,1979,8,3,2,1,5,8,41,2,3,-2,4,22,41,-2,-2,-2,1,2,3,5,3,3,3,12,3,3,5,5,5,0,68,68,68,0,42,3,-2,-2,-2,2,5,42,3,0,-2,-2,1,36,1,1,3,17,2363,2363,400,812,5342,0.0,0.0,205344.0,32550.58,15954.14,29275.14,10069.84,117494.31,0.0,4825.0,764.85,374.88,687.88,236.61,2760.78,205344.01,1.0,1,1,0,5,3,0
10567,2,4,1,10,1,1996,7,3,2,1,3,6,42,1,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,4,2,4,13,2,3,3,1,41,1,68,64,68,0,41,3,-2,-2,-2,2,1,41,2,0,0,1,2,35,1,1,3,24,2552,2552,0,893,5379,0.0,733.0,35488.0,1812.57,7337.7,0.0,3060.88,23276.85,0.0,1238.0,63.23,255.98,0.0,106.78,812.01,110621.0,-2.0,0,1,0,6,4,0
10568,1,1,1,20,1,2003,7,3,2,1,6,9,60,2,3,-2,3,22,3,-2,-2,-2,1,2,3,5,3,3,3,30,4,3,3,3,3,1,64,62,62,0,3,1,-2,-2,-2,4,3,3,-2,0,1,-2,2,39,1,1,5,23,2556,2556,1920,382,6871,0.0,0.0,39272.0,0.0,1096.05,0.0,1666.5,36509.45,138551.0,1791.0,0.0,49.99,0.0,76.0,1665.01,177823.31,3.0,0,1,0,10,4,2
10569,3,7,0,10,0,1945,6,3,2,0,2,5,41,2,3,-2,4,22,2,-2,-2,-2,-2,-2,-2,5,4,3,3,12,2,3,3,5,3,0,75,60,75,0,3,3,-2,-2,-2,4,5,41,3,0,-2,-2,1,44,1,1,3,7,2100,2100,0,3110,1616,0.0,0.0,87463.0,10100.96,29607.87,13707.17,5294.17,28752.83,0.0,2821.0,325.79,954.96,442.11,170.76,927.38,87463.0,-2.0,0,1,0,3,2,0
10570,1,1,0,-2,-2,1920,8,3,1,0,3,6,30,2,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,1,6,4,3,30,-2,-2,7,1,41,-2,68,60,60,0,-2,-2,1,5,1,3,1,3,2,-2,0,1,2,30,1,1,3,8,164,657,329,732,5636,0.0,458.0,16825.0,2095.57,545.42,0.0,3458.25,10725.77,0.0,607.0,75.6,19.68,0.0,124.76,386.96,63770.01,-2.0,0,1,0,5,2,0
10571,2,4,1,20,1,1995,8,5,4,0,5,10,41,1,4,-2,4,23,2,3,21,2,1,1,3,1,3,4,3,30,3,3,3,1,41,1,70,70,68,0,42,2,-2,-2,-2,5,1,2,3,0,1,1,1,40,1,1,4,8,4282,4282,650,330,8153,0.0,1518.0,37030.0,0.0,3086.4,0.0,5141.18,28802.42,0.0,1314.0,0.0,109.52,0.0,182.43,1022.05,192625.0,-2.0,0,2,0,11,6,2
10572,3,5,-2,-2,-2,1995,8,1,1,0,2,3,41,4,1,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,4,-2,4,-2,-2,-2,5,5,41,0,70,70,68,0,-2,-2,2,41,2,0,5,41,1,-2,-2,-2,2,53,0,1,1,4,434,650,0,450,5503,0.0,0.0,14463.0,6922.45,664.75,3613.73,1857.63,1404.45,0.0,381.0,182.36,17.51,95.2,48.94,37.0,14463.01,-2.0,0,1,0,1,0,0
10573,1,1,1,20,0,1920,7,3,1,1,7,10,41,3,3,-2,3,22,3,-2,-2,-2,2,1,3,5,5,2,3,-2,1,2,2,3,5,0,68,64,68,0,-2,-2,1,3,2,1,5,2,2,0,-2,-2,2,58,1,1,2,16,192,1154,1762,455,6621,0.0,0.0,25105.0,3491.41,419.25,6232.21,2211.86,12750.27,117609.0,1231.0,171.2,20.56,305.59,108.46,625.2,142714.31,-2.0,0,1,0,4,3,2
10574,2,3,1,20,0,1955,5,3,3,0,6,9,20,1,4,-2,5,21,3,-2,-2,-2,-2,-2,-2,5,4,3,4,-2,3,3,3,1,41,0,64,64,64,0,41,3,-2,-2,-2,3,1,41,3,3,-2,1,2,55,0,1,2,15,2850,2850,0,1389,4392,0.0,485.0,31660.0,0.0,10145.07,0.0,3851.66,17663.28,0.0,1110.0,0.0,355.69,0.0,135.04,619.28,81373.01,-2.0,0,1,0,5,3,1
10575,3,5,0,20,1,1990,6,4,2,0,1,5,41,3,1,-2,3,21,41,-2,-2,-2,1,3,42,5,2,4,2,13,4,2,3,5,3,0,75,72,75,0,3,3,1,41,1,2,5,3,2,1,-2,-2,1,46,1,2,4,12,2231,2231,250,1676,3361,0.0,0.0,81195.0,12629.67,12636.67,11857.68,4541.3,39529.79,0.0,2425.0,377.21,377.41,354.15,135.63,1180.62,81195.11,1.0,0,1,0,10,5,2
10576,4,10,0,20,0,1982,6,4,2,1,4,8,60,4,3,-2,4,21,41,3,22,2,-2,-2,-2,5,5,3,3,20,2,2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,2,2,1,3,5,2,3,1,-2,-2,1,69,0,1,2,21,693,0,2773,3904,0,0.0,0.0,59297.0,0.0,6197.62,8072.57,9295.77,35731.03,0.0,3695.0,0.0,386.2,503.03,579.25,2226.52,59296.99,-2.0,0,2,0,8,4,2
10577,3,5,-2,-2,-2,1981,8,2,2,0,3,5,20,1,4,-2,3,22,1,-2,-2,-2,-2,-2,-2,1,4,3,4,-2,-2,-2,7,1,42,0,72,68,65,0,41,1,-2,-2,-2,0,1,5,1,-2,-2,1,1,60,1,2,2,14,674,674,0,1439,4091,0.0,438.0,15944.0,0.0,1953.26,0.0,3035.08,10955.67,0.0,496.0,0.0,60.76,0.0,94.42,340.82,60839.01,-2.0,0,1,0,6,3,1
10578,4,8,1,20,1,1973,8,3,2,0,2,5,41,2,3,-2,4,23,1,-2,-2,-2,-2,-2,-2,5,4,2,3,12,2,2,3,1,3,1,70,63,63,0,2,1,-2,-2,-2,3,1,3,2,0,-8,1,2,26,1,1,2,20,1589,1589,400,718,5461,0.0,569.0,21885.0,0.0,1424.74,0.0,3676.44,16783.82,0.0,698.0,0.0,45.44,0.0,117.26,535.3,80208.0,1.0,0,1,0,7,6,2
10579,4,10,0,20,1,1989,6,2,2,1,4,6,41,3,4,-2,4,5,2,4,21,5,-2,-2,-2,-2,4,1,2,13,2,2,3,1,5,1,65,63,62,0,5,1,-2,-2,-2,5,1,2,3,0,1,1,2,76,0,1,2,23,3343,3343,400,404,2726,0.0,669.0,20554.0,0.0,1342.65,0.0,5151.96,14059.39,0.0,784.0,0.0,51.21,0.0,196.51,536.27,89127.0,1.0,0,2,0,8,9,2
10580,4,10,0,10,1,1958,6,3,2,0,2,5,41,1,4,-2,4,21,2,3,1,3,-2,-2,-2,-2,5,3,4,-2,3,3,3,1,2,1,68,68,73,0,3,1,-2,-2,-2,1,1,42,2,0,-2,1,1,39,1,1,5,24,1760,1760,400,1620,899,0.0,358.0,23420.0,0.0,2405.57,0.0,3573.88,17440.56,0.0,866.0,0.0,88.95,0.0,132.15,644.9,60115.01,-2.0,0,2,0,10,2,2
10581,2,4,1,10,1,1952,3,4,4,2,5,9,60,1,4,5,4,1,2,3,1,5,1,3,3,1,3,4,4,20,4,2,3,1,42,1,72,72,72,0,3,3,-2,-2,-2,0,1,42,3,1,-9,1,1,81,0,1,2,15,5736,5736,650,1460,4386,0.0,3753.0,149319.0,0.0,37299.61,0.0,14950.63,97068.76,0.0,3075.0,0.0,768.13,0.0,307.89,1998.99,534002.0,-2.0,1,4,0,14,5,2
10582,4,10,0,10,1,1920,6,2,1,0,2,4,20,2,3,-2,3,22,42,-2,-2,-2,-2,-2,-2,5,0,2,2,-2,-2,-2,5,5,42,-2,70,70,70,0,-2,-2,1,3,1,0,5,41,3,0,-2,-2,2,63,0,1,1,8,184,367,617,730,6018,0.0,0.0,101630.0,34397.09,1344.89,17780.95,8344.5,39762.56,0.0,2154.0,729.03,28.5,376.86,176.86,842.75,101629.99,-2.0,0,1,0,3,0,2
10583,3,7,0,20,1,1992,7,4,2,1,5,9,50,2,4,-2,4,21,3,-2,-2,-2,-2,-2,-2,2,3,2,2,13,3,1,3,2,42,0,70,62,70,0,42,2,2,2,1,4,2,42,3,2,1,-2,2,39,1,1,3,11,2472,2176,888,2843,1922,321.0,0.0,68844.0,3288.37,21655.25,0.0,7130.63,36769.76,0.0,2498.0,119.32,785.76,0.0,258.73,1334.19,98161.34,1.0,0,1,1,8,2,2
10584,3,7,0,-2,-2,1981,8,1,1,0,2,3,10,2,4,-2,2,22,41,-2,-2,-2,-2,-2,-2,5,4,2,4,13,3,2,3,5,1,0,73,68,60,0,1,2,-2,-2,-2,0,5,3,2,-2,-2,-2,2,79,0,1,1,5,736,736,0,2945,1970,0.0,0.0,32632.0,7931.32,5448.92,5192.47,1994.4,12064.89,0.0,1184.0,287.78,197.71,188.4,72.36,437.76,32632.0,-2.0,0,1,0,2,1,0
10585,3,5,-2,-2,-2,1995,7,2,1,0,1,3,30,2,3,-2,4,23,1,-2,-2,-2,-2,-2,-2,1,4,3,4,13,2,1,3,1,41,1,68,66,68,0,41,2,-2,-2,-2,0,1,41,2,-2,1,1,2,33,1,1,3,6,740,740,0,1521,3868,0.0,255.0,24833.0,1891.41,3366.73,0.0,3235.95,16338.91,0.0,895.0,68.17,121.34,0.0,116.63,588.87,50970.5,-2.0,0,1,0,4,4,2
10586,2,3,1,20,0,1933,5,3,1,1,5,8,60,2,3,-2,4,21,3,-2,-2,-2,1,1,2,1,3,3,3,13,2,2,2,1,1,1,65,63,65,0,-2,-2,2,2,1,3,1,41,2,0,1,1,1,58,2,1,2,24,666,2665,1144,251,7145,0.0,1822.0,20666.0,0.0,358.95,0.0,3504.75,16802.3,0.0,746.0,0.0,12.96,0.0,126.51,606.53,207421.0,1.0,0,1,0,9,1,2
10587,4,10,0,10,1,1977,4,5,2,0,2,7,30,2,3,-2,4,23,41,-2,-2,-2,1,1,2,1,4,2,3,13,4,2,3,1,3,0,68,62,63,0,-2,-2,-2,-2,-2,8,1,41,3,0,1,1,2,57,0,1,2,18,0,2141,250,2082,2284,0.0,318.0,20810.0,0.0,0.0,0.0,2004.3,18805.7,0.0,795.0,0.0,0.0,0.0,76.57,718.43,53405.0,-2.0,0,1,0,9,4,2
10588,1,2,1,31,1,1955,4,4,2,1,4,8,41,2,3,-2,4,22,3,3,22,41,1,2,3,1,4,2,2,11,2,3,3,1,41,0,70,66,64,0,42,1,-2,-2,-2,2,1,3,3,0,-2,1,2,68,0,1,2,12,2700,2700,250,779,5329,0.0,1191.0,24502.0,0.0,2048.14,0.0,6389.01,16064.86,0.0,1270.0,0.0,106.16,0.0,331.16,832.68,146580.0,-2.0,0,2,0,8,3,2
10589,2,4,1,10,1,2004,7,3,2,0,3,6,41,1,4,-2,3,21,2,-2,-2,-2,-2,-2,-2,5,4,3,4,12,2,2,3,1,3,0,69,69,69,0,3,3,-2,-2,-2,1,1,3,2,0,1,1,2,51,1,1,1,23,1615,2110,2207,1095,4893,0.0,671.0,15351.0,0.0,3853.52,0.0,1946.06,9550.95,0.0,435.0,0.0,109.22,0.0,55.16,270.69,84128.54,-2.0,0,1,0,3,2,2
10590,3,5,1,20,0,1920,7,3,1,0,4,7,30,3,1,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,3,4,-2,3,2,3,1,3,0,68,68,72,0,-2,-2,3,3,2,0,1,41,2,0,-2,1,2,43,0,1,4,3,685,685,2511,859,5248,0.0,1019.0,25924.0,1481.31,2726.8,0.0,2525.02,19190.87,0.0,708.0,40.46,74.47,0.0,68.96,524.11,130372.0,-2.0,0,1,0,5,4,0
10591,1,2,-2,-2,-2,1970,8,1,1,0,2,3,30,1,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,4,1,2,30,-2,-2,2,4,1,0,72,65,72,0,-2,-2,1,2,2,0,5,2,3,-2,0,-2,2,45,2,2,1,5,119,358,0,436,6810,0.0,0.0,9700.0,0.0,344.54,3999.65,1842.47,3513.35,0.0,578.0,0.0,20.53,238.33,109.79,209.35,9700.01,-2.0,0,1,0,3,0,2
10592,3,7,-2,10,0,2000,7,3,2,0,4,7,41,2,4,-2,4,21,41,-2,-2,-2,-2,-2,-2,5,4,2,4,-2,3,3,-2,-2,2,-2,-2,-2,-2,0,-2,-2,2,1,3,2,5,3,2,-2,-2,-2,1,60,0,1,2,19,461,0,1612,2995,1536,0.0,0.0,56182.0,0.0,16159.14,8658.97,6746.14,24617.75,0.0,2552.0,0.0,734.01,393.32,306.44,1118.23,56182.0,-2.0,0,1,0,7,2,0
10593,4,10,1,20,0,1993,6,4,3,0,5,9,42,1,4,-2,4,21,41,4,23,5,1,2,42,5,4,2,3,-2,3,3,4,5,42,0,68,65,65,0,42,1,-2,-2,-2,1,5,42,2,0,-2,-2,1,57,1,1,4,12,3681,3681,1857,393,4950,0.0,0.0,75054.0,17915.74,2027.88,12669.75,9908.16,32532.47,0.0,2203.0,525.87,59.52,371.89,290.83,954.9,75054.0,3.0,0,2,0,8,5,2
10594,3,7,0,10,1,1970,8,4,3,0,3,7,41,1,4,-2,4,22,3,4,22,3,2,3,3,-2,4,3,3,13,3,3,3,5,2,0,70,70,70,0,41,2,-2,-2,-2,8,5,2,3,4,1,-2,1,36,1,1,5,13,4662,4662,400,3988,1371,0.0,0.0,95195.0,5186.71,34797.99,16908.35,3818.3,34483.66,0.0,3420.0,186.34,1250.16,607.45,137.18,1238.87,95195.01,-2.0,0,2,0,13,3,2
10595,2,4,1,20,0,1953,8,2,1,0,3,5,50,1,2,-2,4,21,3,-2,-2,-2,-2,-2,-2,-2,6,4,2,11,3,2,3,1,3,0,75,68,70,0,1,3,1,1,1,1,1,41,2,0,-2,1,1,33,1,1,4,16,1354,1354,926,1316,4825,0.0,1041.0,36167.0,1288.03,4332.26,0.0,4314.34,26232.37,0.0,1191.0,42.42,142.66,0.0,142.07,863.85,142870.0,-2.0,0,1,0,12,3,0
10596,3,7,0,20,0,1930,3,5,3,0,5,10,60,3,4,-2,4,21,3,-2,-2,-2,1,1,2,2,4,1,3,13,3,3,7,2,2,-2,70,70,70,0,-2,-2,8,2,1,7,5,41,1,0,-2,-2,1,77,0,1,2,9,2765,2074,1382,2536,2341,368.0,0.0,41514.0,2199.41,10025.99,5801.95,2878.61,20608.05,0.0,1716.0,90.91,414.43,239.83,118.99,851.84,75127.01000000001,-2.0,0,1,0,8,5,2
10597,4,8,1,20,1,1997,8,3,2,1,3,6,41,2,4,-2,4,21,3,-2,-2,-2,-2,-2,-2,5,0,2,3,13,2,2,3,1,3,1,73,73,73,0,3,3,-2,-2,-2,2,1,3,2,0,0,1,2,30,1,1,2,24,1704,1704,1301,800,5350,0.0,914.0,35853.0,0.0,4328.66,0.0,6585.09,24939.25,0.0,1050.0,0.0,126.77,0.0,192.85,730.38,129538.0,-2.0,1,1,0,8,3,0
10598,4,10,-2,-2,-2,1980,8,2,1,0,2,4,20,1,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,3,4,3,13,-2,-2,3,5,3,0,75,69,77,0,3,1,-2,-2,-2,0,5,3,2,-2,0,-2,2,48,1,1,2,16,564,564,0,1597,2632,0.0,0.0,29323.0,7758.6,1230.83,7808.95,3102.24,9422.38,0.0,1267.0,335.24,53.18,337.41,134.04,407.13,29323.0,-2.0,0,1,0,4,0,0
10599,2,3,1,-2,-2,1973,5,3,1,1,2,5,41,1,4,-2,4,21,3,2,22,41,-2,-2,-2,1,4,3,3,-2,3,2,3,1,3,1,69,59,59,0,2,1,-2,-2,-2,0,1,41,2,-2,-2,1,2,50,1,1,2,24,276,1256,1194,559,6898,0.0,486.0,41633.0,0.0,280.06,0.0,7618.48,33734.46,0.0,1540.0,0.0,10.36,0.0,281.81,1247.83,91448.0,1.0,0,2,0,10,4,1
10600,2,4,1,10,1,1973,7,3,1,1,4,7,41,2,3,-2,4,21,41,-2,-2,-2,-2,-2,-2,5,4,2,4,-2,3,2,3,1,2,1,68,68,68,0,5,3,-2,-2,-2,5,1,41,2,0,-2,1,1,61,2,1,2,10,986,1725,825,1129,5155,0.0,530.0,22253.0,970.0,1834.36,0.0,3096.96,16351.67,0.0,669.0,29.16,55.15,0.0,93.11,491.59,76577.98999999999,-2.0,0,1,0,9,3,2
10601,4,10,0,20,1,1999,6,3,2,1,2,5,41,3,1,-2,2,23,2,-2,-2,-2,-2,-2,-2,1,4,4,4,11,2,2,3,5,41,1,70,50,60,0,-2,-2,-2,-2,-2,0,1,41,3,1,-2,-2,1,50,2,2,2,15,0,1390,400,467,1604,0.0,248.0,12160.0,4440.56,0.0,0.0,773.32,6946.12,0.0,316.0,115.4,0.0,0.0,20.1,180.51,37580.0,-2.0,0,1,0,8,3,2
10602,1,2,-2,10,0,1979,7,2,1,0,2,4,30,2,2,-2,2,22,3,-2,-2,-2,-2,-2,-2,2,0,-2,0,-2,2,3,5,5,3,1,68,58,60,0,3,1,-2,-2,-2,1,5,3,2,-2,-2,-2,2,52,1,1,1,9,902,902,0,629,5645,0.0,0.0,25624.0,11757.37,764.62,5843.32,1328.34,5930.35,0.0,871.0,399.65,25.99,198.62,45.15,201.58,25624.000000000004,4.0,0,1,0,4,0,0
10603,2,3,1,10,1,1978,6,3,1,2,3,6,30,1,4,-2,4,22,41,2,1,2,1,2,42,1,6,3,6,30,3,2,3,1,2,1,60,60,60,0,42,1,-2,-2,-2,0,1,5,2,2,1,1,2,63,0,1,3,16,1300,1850,950,322,7420,0.0,740.0,40292.0,0.0,477.54,0.0,5343.0,34471.46,0.0,1488.0,0.0,17.64,0.0,197.32,1273.05,116142.0,1.0,1,2,0,14,8,0
10604,4,10,0,10,0,1940,8,4,2,0,3,7,42,2,4,-2,4,21,3,-2,-2,-2,-2,-2,-2,1,6,3,3,-2,4,3,-2,-2,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,1,3,3,1,-2,-2,1,52,1,1,9,13,0,0,1300,1211,1123,0.0,656.0,24593.0,0.0,0.0,0.0,3318.61,21274.69,0.0,960.0,0.0,0.0,0.0,129.55,830.52,91833.3,-2.0,0,1,0,11,1,1
10605,1,1,1,-2,-2,1920,8,1,1,0,2,3,41,1,4,-2,3,22,42,-2,-2,-2,-2,-2,-2,1,2,1,4,-2,-2,-2,2,1,3,0,65,60,68,0,-2,-2,-2,-2,-2,0,1,1,3,-2,-2,2,1,38,1,4,3,10,0,592,291,576,5712,0.0,740.0,9571.0,1434.75,0.0,0.0,2365.41,5770.85,0.0,504.0,75.55,0.0,0.0,124.56,303.89,85421.01,-2.0,0,1,0,4,1,0
10606,3,5,0,10,0,1950,7,1,1,0,2,3,50,2,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,0,3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,1,2,3,2,5,5,2,0,-2,-2,1,35,1,1,4,8,188,0,564,4291,204,0.0,0.0,41469.0,0.0,11285.35,13154.89,4020.1,13008.66,0.0,1338.0,0.0,364.12,424.44,129.71,419.73,41469.0,-2.0,0,1,0,5,1,1
10607,3,5,1,20,0,1950,7,3,2,0,4,7,30,2,3,-2,3,1,1,-2,-2,-2,1,2,3,5,4,2,1,-2,3,3,2,3,2,0,70,65,72,0,-2,-2,3,3,1,3,5,2,2,0,-2,-2,1,45,1,2,6,11,821,1799,15,1553,4033,0.0,366.0,52419.0,0.0,4175.44,19116.91,2772.92,26353.73,7074.0,2436.0,0.0,194.04,888.4,128.86,1224.7,97007.7,-2.0,0,1,0,6,3,1
10608,2,4,-2,10,0,1989,8,3,2,0,2,5,41,2,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,6,1,2,-2,2,3,3,5,5,0,74,74,74,0,5,3,-2,-2,-2,1,5,2,1,-2,-2,-2,1,25,2,1,2,5,640,640,0,1055,4778,0.0,0.0,116059.0,32179.56,6288.02,24975.28,9234.87,43381.27,0.0,2564.0,710.92,138.92,551.76,204.02,958.39,116059.0,-2.0,0,1,0,13,1,0
10609,4,10,0,10,1,1959,7,3,2,0,3,6,41,3,4,-2,4,22,3,-2,-2,-2,-2,-2,-2,1,3,3,3,20,3,3,3,5,41,1,70,65,68,0,2,2,-2,-2,-2,2,1,3,3,0,-2,-2,1,45,1,1,3,24,1530,1530,400,1372,1147,0.0,377.0,31278.0,4510.06,4271.13,0.0,3143.61,19353.2,0.0,1850.0,266.76,252.62,0.0,185.94,1144.68,69921.0,1.0,0,1,0,7,6,2
10610,2,3,-2,-2,-2,1968,8,1,1,0,2,3,10,2,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,5,6,1,2,-2,-2,-2,3,5,3,0,68,62,62,0,41,1,-2,-2,-2,0,5,2,1,-2,-2,-2,2,61,1,1,1,19,481,481,0,664,6064,0.0,0.0,14412.0,5963.27,243.35,3201.78,1633.84,3369.77,0.0,612.0,253.23,10.33,135.96,69.38,143.1,14412.010000000002,-2.0,0,1,0,2,4,0
