DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,UAUXH2OF,ZUAUXH2O,FAUXH2O,AIRCOND,COOLTYPE,ZCOOLTYP,DUCTS,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,CENACHP,ZCENACHP,AGECENAC,ZAGECENA,USECENAC,ZUSECENA,ACOTHERS,ZACOTHER,NUMBERAC,ZNUMBERA,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,TREESHAD,ZTREESHA,LGT12,ZLGT12,LGT4,ZLGT4,LGT1,ZLGT1,OUTLGTNT,ZOUTLGTN,GASLIGHT,ZGASLIGH,SLDDRS,DOOR1SUM,WINDOWS,ADQINSUL,ZADQINSU,DRAFTY,
1071, 19246,9,2,3,0, 849, 5936,4, 1,0,0,0,2,0, 1,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 2,0,0,0,9,0,0,0,4,3,0,1
1072, 24058,9,2,3,0, 849, 5936,2, 1,0,0,0,3,0,96,0,0,0,99,1,2,0,9,2,0, 2,0,9,0,99,0,9,0,9,0,2,0, 4,0,1,0,0,0, 0,0, 3,0, 2,0,1,0,0,0,0,0,5,2,0,3
1073, 25662,9,2,3,0, 849, 5936,2, 1,0,0,0,3,0, 2,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 2,0,0,0,9,0,0,0,5,3,0,3
1074, 35887,9,3,5,4,4546,  138,5, 5,0,0,0,0,0, 0,0,0,0,99,1,1,0,9,1,0, 4,0,1,0, 5,0,3,0,0,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 0,0,0,0,9,0,0,0,6,4,0,3
1075, 26994,9,3,5,4,4546,  138,2, 5,0,0,0,2,0, 4,0,0,0,99,1,1,0,9,0,0, 0,0,1,0, 3,0,0,0,0,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 3,0,1,0,0,0,1,1,4,2,0,4
1076, 14440,9,4,8,0,5161, 1093,5, 5,1,1,0,6,0,96,0,0,0,99,1,1,0,9,1,0, 3,0,1,0, 5,0,3,0,0,0,0,0,99,0,9,0,0,0, 0,0, 1,0, 0,0,0,0,9,0,1,1,1,1,0,4
1077, 11108,9,1,1,0, 777, 5312,2, 1,0,0,0,2,0, 2,0,0,0,99,1,1,0,9,1,0, 5,0,0,0, 4,0,1,0,0,0,0,0,99,0,9,0,1,0, 2,0, 2,0, 3,0,1,0,0,0,0,0,4,2,0,2
1078, 16107,9,1,1,0, 903, 5053,2, 2,0,0,0,2,0, 1,0,0,0,99,1,2,0,9,2,0, 1,0,9,0,99,0,9,0,9,0,1,0, 2,0,2,0,1,0, 0,0, 4,0, 2,0,0,0,9,0,0,0,5,3,0,1
1079, 17405,9,1,2,1, 653, 6217,2, 5,0,0,0,3,0, 3,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,0,0, 0,0, 2,0, 3,0,0,0,9,0,1,1,4,3,0,3
1080, 17405,9,1,2,1, 653, 6217,2, 5,0,0,0,2,0, 4,0,0,0,99,1,2,0,9,2,0, 2,0,9,0,99,0,9,0,9,0,1,0, 3,0,1,0,0,0, 0,0, 0,0, 2,0,0,0,9,0,0,0,4,2,0,3
1081, 18796,9,1,2,1, 653, 6217,2, 1,0,0,0,3,0, 1,0,0,0,99,1,1,0,9,1,0, 8,0,0,0, 1,0,1,0,0,0,0,0,99,0,9,0,0,0, 2,0, 1,0, 1,0,0,0,9,0,1,1,5,1,0,4
1082, 16860,9,1,2,0, 714, 5631,2, 1,0,0,0,3,0, 3,0,0,0,99,1,2,0,9,2,0, 3,0,9,0,99,0,9,0,9,0,1,0, 4,0,1,0,1,0, 1,0, 4,0, 5,0,0,0,9,0,0,0,4,3,0,2
1083, 12645,9,1,2,0, 714, 5631,3, 5,0,0,0,3,0, 3,0,0,0,99,1,2,0,9,2,0, 4,0,9,0,99,0,9,0,9,0,3,0, 3,0,1,0,0,0, 0,0, 2,0, 3,0,0,0,9,0,0,0,4,1,0,4
1084, 21465,9,1,2,0, 714, 5631,3, 3,0,0,0,2,0, 5,0,0,0,99,1,2,0,9,1,0, 8,0,9,0,99,0,9,0,9,0,5,0, 3,0,2,0,1,0, 0,0, 3,0, 2,0,1,0,0,0,0,0,4,3,0,3
1085, 40312,9,3,5,4,4151,  224,5, 5,0,0,0,1,0, 3,0,0,0,99,1,1,0,9,1,0, 4,0,0,0, 4,0,3,0,0,0,0,0,99,0,9,0,0,0, 0,0, 0,0, 2,0,0,0,9,0,1,1,4,1,0,3
1086, 25280,9,3,5,0,1356, 3377,2, 1,0,0,0,2,0, 3,0,0,0,99,1,1,0,9,1,0, 6,0,0,0, 3,0,3,0,0,0,0,0,99,0,9,0,0,0, 0,0, 2,0, 2,0,0,0,9,0,0,0,3,2,0,4
1087, 13478,9,1,2,1,1251, 4242,2, 5,0,0,0,2,0, 2,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,1,0, 0,0, 2,0, 3,0,0,0,9,0,1,2,5,2,0,4
1088, 14414,9,1,2,1,1251, 4242,2, 5,0,0,0,2,0,96,0,0,0,99,0,9,0,9,9,0, 0,0,9,0,99,0,9,0,9,0,0,0,99,0,9,0,1,0, 0,0, 2,0, 2,0,0,0,9,0,0,0,3,2,0,3
1089, 22951,9,3,5,0,1643, 2932,2, 5,0,0,0,1,0, 2,0,0,0,99,1,2,0,9,2,0, 1,0,9,0,99,0,9,0,9,0,1,0, 3,0,1,0,1,0, 0,0, 1,0, 1,0,0,0,9,0,0,0,4,2,0,4
