DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NUMFLRS,ZNUMFLRS,NUMAPTS,ZNUMAPTS,CNFRMHUQ,ALTHUQ,REVHUQ,STORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,PCTBSTHT,ZPCTBSTH,BASEHEAT,ZBASEHEA,BASEUSE,ZBASEUSE,TYPEHUQ4,ZTYPEHQ4,NCOMBATH,NHAFBATH,BEDROOMS,ZBEDROOM,OTHROOMS,ZOTHROOM,ATTIC,ZATTIC,ATTICFIN,ZATTICFI,ATTCHEAT,ZATTCHEA,PCTATTHT,ATTICUSE,ZATTICUS,PRKGPLC1,GARSIZE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,GARGLOC,GARGHEAT,ZGARGHEA,PRKGPLC2,GARSIZ2A,GARSIZ2B,KOWNRENT,ZKOWNREN,HUPROJ,ZHUPROJ,RENTHELP,KOWNCOND,CONDCOOP,ZCONDCOO,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,URBRUR,ZURBRUR,UGASHERE,ZUGASHER,
1041, 19820,9,1,2,0,1271, 4398,5, 3,0, 16,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 3,0,1,2, 8,2,0,1,0
1042, 21885,9,1,2,0,1271, 4398,5, 5,0, 16,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 4,0,0,9,99,2,0,1,0
1043, 19246,9,2,3,0, 849, 5936,5, 3,0, 40,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 1,1,0,9,99,1,0,1,0
1044, 25587,9,2,3,0, 849, 5936,4,99,0,999,0,1,9,9,10,1,0,0,0,0,0,9,0,1,0,1,0,9,0,1,0,2,0,5,0,0,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,1,0,9,0, 1,0,1,2, 5,1,0,1,0
1045, 13077,9,4,8,0,5161, 1093,5, 1,0,  8,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,2,0,2,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 7,1,1,1,10,1,0,0,0
1046, 20665,9,1,1,0, 903, 5053,3,99,0,999,0,1,9,9,10,0,0,0,0,1,0,9,0,9,0,9,0,9,0,1,0,0,0,1,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,2,0,1,0,9,0,9,0, 4,0,0,9,99,1,0,0,0
1047, 20665,9,1,1,0, 903, 5053,4,99,0,999,0,1,9,9,10,1,0,0,0,1,0,9,0,0,0,0,0,9,0,1,0,0,0,2,0,1,0,0,0,0,0,9,2,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,1,0,9,0,9,0, 4,0,1,2, 4,3,0,0,0
1048, 25280,9,3,5,0,1356, 3377,2,99,0,999,0,1,9,9,10,0,0,1,0,0,0,9,0,9,0,9,0,9,0,1,1,3,0,2,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0, 4,0,0,9,99,1,0,1,0
1049, 25280,9,3,5,0,1356, 3377,2,99,0,999,0,1,9,9,20,0,0,0,0,1,0,9,0,9,0,9,0,9,0,2,1,3,0,4,0,1,0,0,0,0,0,9,1,0,1,1,1,0,0,0,2,0,0,9,9,9,1,0,9,0,9,0,9,0, 8,0,0,9,99,1,0,1,0
1050, 44662,9,3,5,0,1133, 4591,2,99,0,999,0,1,9,9,10,1,0,0,0,0,0,9,0,1,0,1,0,9,0,1,0,2,0,3,0,1,0,0,0,0,0,9,1,0,0,9,0,0,0,0,9,9,0,0,9,9,2,0,0,0,1,0,9,0, 3,0,0,9,99,3,0,1,0
