DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELHEAT,DNTHEAT,ZDNTHEAT,FUELHTPS,EQUIPM,ZEQUIPM,EQUIPAGE,ZEQUIPAG,HEATOTH,ZHEATOTH,EQUIPAUX,ZEQUIPAU,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,DKEQUIP,ELECAUX,UGASAUX,LPGAUX,FOILAUX,KEROAUX,WOODAUX,SOLARAUX,OTHERAUX,DKAUX,FURNFUEL,RADFUEL,DIFFUEL,PIPEFUEL,RMHTFUEL,HSFUEL,FPFUEL,NGFPFLUE,USENGFP,RNGFUEL,EQMAMT,ACTSOLAR,THERMAIN,PROTHERM,ZPROTHER,TEMPHOME,TEMPGONE,TEMPNITE,HEATROOM,ZHEATROO,HEATNOT,ZHEATNOT,OTHNOHT,ZOTHNOHT,OTHSPAC1,OTHSPAC2,
1052, 11469,9,3,6,0,1315, 3649,2, 1,9,0, 0, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,70,70,70,1,0, 0,0,0,0,99,99
1053, 13890,9,3,6,0,1797, 2620,2, 1,9,0, 0, 3,0, 3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99,99, 1,99,99,9,9,9,1,9,1,0,0,70,62,65,1,0, 0,0,0,0,99,99
1054, 12579,9,3,6,0,1797, 2620,2, 1,9,0, 0, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99,99,99,99, 1,2,3,9,1,9,1,0,0,70,65,65,1,0, 0,0,0,0,99,99
1055, 22951,9,3,5,0,1643, 2932,2, 2,9,0, 0, 7,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,75,65,65,1,0, 0,0,0,0,99,99
1056, 29755,9,3,5,0,1422, 3175,2, 5,9,0, 0, 4,0, 4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,99,99,99,99, 1,99, 7,9,9,9,1,9,1,0,0,72,68,72,1,0, 0,0,0,0,99,99
1057, 36697,9,3,5,0,1025, 4095,2, 3,9,0, 0, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,64,64,64,1,0, 0,0,0,0,99,99
1058, 13851,9,1,1,0, 781, 5791,2, 3,9,0, 0, 2,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,1,0,67,67,60,1,0, 0,0,0,0,99,99
1059, 20434,9,1,2,1,1216, 4298,5, 1,9,0, 0, 2,0, 5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,3,9,0,9,0,65,65,60,0,0, 1,0,0,0,99,99
1061, 16358,9,1,2,0,1225, 4148,3, 1,9,0, 0, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,75,75,70,1,0, 0,0,0,0,99,99
1062, 16358,9,1,2,0,1225, 4148,3, 1,9,0, 0, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,68,62,68,1,0, 0,0,0,0,99,99
1063, 14360,9,1,2,1,1251, 4242,2, 3,9,0, 0, 2,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,0,9,0,70,62,72,1,0, 0,0,0,0,99,99
1064, 14604,9,1,2,0, 704, 5263,2, 1,9,0, 0, 2,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,68,68,68,1,0, 0,0,0,0,99,99
1065, 18255,9,1,2,0, 704, 5263,2, 1,9,0, 0, 3,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,69,69,69,1,0, 0,0,0,0,99,99
1066, 20157,9,1,2,0, 704, 5263,2, 1,9,0, 0, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,9,9,9,1,9,1,0,0,70,68,68,1,0, 0,0,0,0,99,99
