DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLELRFG,DOLELFZZ,DOLELDWH,DOLELCDR,
1092, 25566,9,3,5,0,1025, 4095,2, 600,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  0,   0,   0, 0,   0, 600,   0,  0,  0,  0,  0
1093, 50871,9,3,5,4,3458,  416,3,   0, 623,   0,   0,   0,  29,   0,   0,   0,   0,  98,   0,   0,   0,  0, 252,   0, 0,   0,   0, 140,104,  0,  0, 46
1094, 10940,9,1,1,0, 820, 5247,4,   0,1080,   0,   0,   0, 442,   0,   0,   0,   0, 207,   0,   0,   0,  0, 290,   0, 0,   0,   0,  57, 84,  0,  0,  0
1095, 12685,9,1,1,0, 820, 5247,4,   0,1220, 320,1099,   0,  53,   0,1099,   0,   0,   0, 233,   0,   0,  0, 939,  87, 0,   0,   0,  70,158,  0, 67, 98
1096, 13077,9,4,8,0,5161, 1093,5,   0, 980,   0,   0,   0,  52,   0,   0,   0,   0, 210,   0,   0,   0,  0, 250,   0, 0,   0,   0, 342,126,  0, 74,  0
1097, 19252,9,4,8,0,5161, 1093,1,   0, 811,   0,   0,   0, 150,   0,   0,   0,   0, 169,   0,   0,   0,  0, 232,   0, 0,   0,   0, 128,132,  0,  0,  0
1098, 11412,9,1,1,0, 903, 5053,2,   0, 695,   0,   0, 919,  56,   0,   0, 864,   0, 135,   0,   0,   0,  0, 352,   0, 0,  55,   0,  26,126,  0,  0,102
1099, 10336,9,1,1,0, 903, 5053,2,   0,1088,   0,   0, 736,  47,   0,   0, 657,   0, 328,   0,   0,   0,  0, 630,   0, 0,  79,   0,   0, 83, 76,  0,148
1100, 22833,9,3,5,4,2628, 1061,2,   0, 766, 437,   0,   0,  26, 163,   0,   0,   0,   0, 194,   0,   0,  0, 351,  80, 0,   0,   0, 302, 87,  0,  0, 63
1101, 39144,9,3,5,4,2723, 1010,2,   0, 763, 480,   0,   0,   0, 176,   0,   0,   0,   0, 304,   0,   0,  0, 389,   0, 0,   0,   0, 282, 92,  0, 14,127
1102, 29810,9,3,6,0,1315, 3649,2,   0, 987,   0,   0,   0, 345,   0,   0,   0,   0,  69,   0,   0,   0,  0, 395,   0, 0,   0,   0, 104, 74, 70,  0, 71
1103, 17999,9,3,6,0,1315, 3649,1,   0,1080,   0,   0,   0, 228,   0,   0,   0,   0, 208,   0,   0,   0,  0, 393,   0, 0,   0,   0, 185, 66,  0,  0, 57
1105, 37844,9,3,5,4,3458,  416,4,   0, 917,   0,   0,   0,  35,   0,   0,   0,   0, 158,   0,   0,   0,  0, 350,   0, 0,   0,   0, 305, 69,  0, 36, 91
1106, 33640,9,3,5,4,3458,  416,5,   0, 836,   0,   0,   0, 101,   0,   0,   0,   0, 129,   0,   0,   0,  0, 329,   0, 0,   0,   0,  94,183,  0,  0,  0
1107, 33640,9,3,5,4,3458,  416,5,   0, 446,   0,   0,   0,  31,   0,   0,   0,   0, 101,   0,   0,   0,  0,  94,   0, 0,   0,   0, 161, 59,  0,  0,  0
1108, 10940,9,1,1,0, 761, 6183,2,   0, 819,1432,   0,   0,  35,1101,   0,   0,   0,   0, 270,   0,   0,  0, 612,  61, 0,   0,   0,  95, 77, 97, 44,  0
1109, 12685,9,1,1,0, 708, 5939,4,   0, 706, 797,   0, 381,   0, 580,   0, 381,   0,   0, 161,   0,   0,  0, 508,  56, 0,   0,   0,  64,134,  0,  0, 69
1110, 27244,9,1,2,1,1216, 4298,5,   0,1481, 171,   0,   0, 543,   0,   0,   0,   0,   0, 108,   0,   0,  0, 431,  63, 0,   0,   0, 194,313,  0, 65,  0
1111, 18474,9,1,2,0,1225, 4148,5,   0, 623, 133, 720,   0,   0,   0, 212,   0,   0,   0,   0, 508,   0,  0, 491, 133, 0,   0,   0,  29,103,  0,  0,171
1112, 20399,9,1,2,0,1225, 4148,3,   0, 666, 761,   0,   0,   0, 565,   0,   0,   0,   0, 153,   0,   0,  0, 430,  43, 0,   0,   0,  94,142,  0,  0, 93
1113, 18474,9,1,2,0,1225, 4148,3,   0, 883, 595,   0,   0,   0, 428,   0,   0,   0,   0, 105,   0,   0,  0, 645,  62, 0,   0,   0,   0,238,  0,  0,  0
1114, 19246,9,2,3,0, 849, 5936,4,   0, 253, 648,   0,   0,   0, 433,   0,   0,   0,   0, 142,   0,   0,  0, 166,  73, 0,   0,   0,  57, 30,  0,  0,  0
1115, 19246,9,2,3,0, 849, 5936,3,   0, 526, 644,   0,   0,   0, 456,   0,   0,   0,   0, 142,   0,   0,  0, 409,  46, 0,   0,   0,  69, 48,  0,  0, 87
1116, 25662,9,2,3,0, 849, 5936,2,   0,1321,2404,   0,   0,   0,1968,   0,   0,   0,   0, 326,   0,   0,  0, 781, 110, 0,   0,   0, 225,315,  0,  0,  0
1117, 11471,9,4,8,0,4612, 1212,2,   0,1800,   0,   0,   0, 142,   0,   0,   0,   0,   0,   0,   0,   0,  0, 900,   0, 0,   0,   0, 605,153,  0, 75, 87
1118, 22942,9,4,8,0,5161, 1093,4,   0,1266,   0,   0,   0,  65,   0,   0,   0,   0, 251,   0,   0,   0,  0, 434,   0, 0,   0,   0, 397,119,  0, 32, 94
1119, 22942,9,4,8,0,5161, 1093,5,   0,2055,   0,   0,   0, 118,   0,   0,   0,   0, 400,   0,   0,   0,  0, 637,   0, 0,   0,   0, 707,193,  0, 21,196
1120, 18456,9,4,9,2, 646, 1730,2,   0, 638, 647,   0,   0,   0, 386,   0,   0,   0,   0, 213,   0,   0,  0, 391,  48, 0,   0,   0,   0,247,  0, 60,  0
1121, 18456,9,4,9,2, 646, 1730,2,   0,1286, 725,   0,   0,   0, 354,   0,   0,   0,   0, 204,   0,   0,  0, 929, 167, 0,   0,   0,  72,285,153, 67, 97
1122, 18456,9,4,9,2, 646, 1730,2,   0,1007,1401,   0,   0,  37, 802,   0,   0,   0,   0, 482,   0,   0,  0, 777, 117, 0,   0,   0,  54,139,  0, 58, 68
1123, 12605,9,4,9,0, 106, 4670,2,   0, 797, 744,   0,   0,  24, 542,   0,   0,   0,   0, 202,   0,   0,  0, 648,   0, 0,   0,   0,  37, 88, 54, 30, 74
1124, 16663,9,1,1,0, 777, 5312,2,  44, 686,2028,   0,   0,   0,1610,   0,   0,  44,   0, 348,   0,   0,  0, 542,  70, 0,   0,   0,  57, 87,  0, 23,  0
1125, 17148,9,1,1,0, 903, 5053,5,   0, 430,  40, 336,   0,   0,   0, 259,   0,   0,   0,   0,  77,   0,  0, 226,  40, 0,   0,   0,  80,124,  0,  0,  0
1126, 30414,9,2,3,0, 653, 7526,2,   0, 474, 751,   0,   0,   0, 751,   0,   0,   0, 152,   0,   0,   0,  0, 274,   0, 0,   0,   0,   0, 48,  0,  0,  0
1127, 20737,9,2,3,0, 722, 7076,5,   0, 132, 345,   0,   0,   0, 280,   0,   0,   0,   0,  65,   0,   0,  0,  49,   0, 0,   0,   0,   0, 83,  0,  0,  0
1128, 25040,9,2,3,0, 722, 7076,4,   0, 692,1131,   0,   0,   0,1131,   0,   0,   0, 216,   0,   0,   0,  0, 430,   0, 0,   0,   0,   0, 46, 35,  0, 76
1129, 18780,9,2,3,0, 722, 7076,2,   0,1196,   0, 914,   0,   0,   0, 914,   0,   0, 252,   0,   0,   0,  0, 658,   0, 0,   0,   0,  44,242, 58,  0,256
1130, 25040,9,2,3,0, 722, 7076,2,   0, 629, 807,   0,   0,  33, 807,   0,   0,   0, 142,   0,   0,   0,  0, 223,   0, 0,   0,   0,  48,183,  0, 17, 47
1131, 20123,9,2,3,0, 722, 7076,5,   0, 282,   0,   0,   0, 138,   0,   0,   0,   0,  48,   0,   0,   0,  0,  57,   0, 0,   0,   0,  24, 15,  0,  0,  0
1132, 31209,9,2,3,0, 902, 5080,2,   0, 390, 465,   0,   0,   0, 347,   0,   0,   0,   0,  92,   0,   0,  0, 259,  26, 0,   0,   0,  31,100,  0,  0, 61
1133, 23475,9,2,3,0, 902, 5080,4,   0, 519, 576,   0,   0,   0, 442,   0,   0,   0,   0, 134,   0,   0,  0, 402,   0, 0,   0,   0,  38, 79,  0,  0,123
