SURVEY,DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,MQRESULT,NWEIGHT,HD65,CD65,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,GALLONKR,BTUKER,BTUELCDR,BTUELDWH,BTUELFZZ,BTUELRFG,BTUELCOL,BTUELWTH,BTUELSPH,BTUELAPL,BTUNGAPL,BTUNGWTH,BTUNGSPH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUWOOD
2005,118,4,8,0,3,9,20763.4768476,7327,304,15973,54500,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2113,618,4232,3623,0,11424,15249,24204,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,119,1,2,0,2,9,30307.0335368,5858,854,7631,26037,1111,114366,999999,9999999,999999,9999999,999999,9999999,0,717,0,3103,4522,0,0,18412,18629,35853,59884,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,120,3,7,3,5,9,29678.9003519,1044,3422,14454,49318,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,620,0,3633,21372,8087,4172,12054,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,121,2,4,0,2,9,30532.0836093,7882,626,3630,12386,581,59785,999999,9999999,999999,9999999,999999,9999999,0,0,2626,2100,2095,0,0,8191,4025,10785,44975,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,122,2,3,0,2,9,28333.5371148,6085,1188,7963,27170,1121,115392,999999,9999999,999999,9999999,999999,9999999,0,707,0,7028,4087,0,0,16055,11157,18005,86230,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,123,4,9,0,2,9,5606.1820345,8008,52,6014,20520,262,26960,999999,9999999,999999,9999999,999999,9999999,0,0,5105,3390,304,0,0,16826,5357,8645,12958,9999999,9999999,9999999,9999999,9999999,9999999,60000
2005,124,1,1,0,2,9,13304.2684095,6312,909,7615,25982,999999,9999999,509,70593,999999,9999999,999999,9999999,0,0,3158,3671,5611,7758,0,8942,9999999,9999999,9999999,0,70593,0,9999999,9999999,9999999,9999999
2005,125,2,3,0,2,9,37854.5232708,6364,1009,6136,20936,1822,187450,999999,9999999,999999,9999999,999999,9999999,2981,0,0,5644,3812,0,0,11480,7516,30867,149067,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,126,4,9,2,4,9,24273.8508623,1071,931,4505,15371,496,51038,999999,9999999,999999,9999999,999999,9999999,0,0,0,1795,0,0,2385,11191,17589,33449,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,127,1,2,1,5,9,42408.4390515,4808,1420,12029,41041,537,55265,999999,9999999,999999,9999999,999999,9999999,0,0,0,3287,8485,0,4926,24343,0,24584,30681,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,128,3,5,4,2,9,36752.8744091,217,3988,20357,69459,0,0,999999,9999999,999999,9999999,999999,9999999,0,0,0,6170,33089,13659,2779,13762,0,0,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,129,4,9,2,2,9,22696.5321802,962,629,14749,50324,842,86642,999999,9999999,999999,9999999,999999,9999999,3988,666,0,12671,3832,0,0,33821,15693,63146,7803,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,130,3,6,0,2,9,3860.6209997,1485,2654,6430,21939,461,47437,999999,9999999,999999,9999999,999999,9999999,0,0,3863,3090,5439,0,2620,10790,5429,27258,14750,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,131,4,9,2,1,9,6144.3558413,1021,1086,2139,7299,344,35357,999999,9999999,999999,9999999,999999,9999999,0,0,0,1192,1551,0,0,4556,10177,16423,8757,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,132,4,9,2,3,9,24273.8508623,924,1102,2149,7332,98,10084,999999,9999999,999999,9999999,999999,9999999,0,0,0,1885,0,0,0,5447,3475,6609,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,133,1,1,0,2,9,13303.0944690,9089,249,7165,24447,999999,9999999,1482,205539,999999,9999999,999999,9999999,3254,543,4716,2975,0,0,0,21472,9999999,9999999,9999999,0,158145,47394,9999999,9999999,9999999,5000
2005,134,4,9,2,2,9,28936.3215344,1865,2350,9503,32424,469,48260,999999,9999999,999999,9999999,999999,9999999,1804,528,4580,2889,6795,0,1090,21650,0,23837,24423,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,135,1,2,0,2,9,31646.7709811,5272,1059,15652,53405,1226,126155,999999,9999999,999999,9999999,999999,9999999,0,572,0,6656,10796,0,1948,34005,21339,47215,57601,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,136,4,9,0,2,9,22818.0009722,6609,150,26101,89057,999999,9999999,999999,9999999,999999,9999999,999999,9999999,8997,823,7143,4198,580,15208,17707,51364,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,137,3,5,0,2,9,29248.4763324,2949,2401,29812,101719,297,30607,999999,9999999,999999,9999999,999999,9999999,8474,775,0,12443,29606,9205,0,50465,4839,0,25768,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,138,3,7,0,2,9,25057.1679275,3187,2129,17506,59732,999999,9999999,999999,9999999,546,49849,999999,9999999,4777,0,5462,2140,7653,18034,0,31905,9999999,9999999,9999999,9999999,9999999,9999999,0,49849,0,9999999
2005,139,3,5,0,5,9,29881.8911539,4257,1586,8627,29435,47,4875,271,37637,999999,9999999,999999,9999999,0,0,0,4843,12767,0,0,11825,4875,0,0,0,0,37637,9999999,9999999,9999999,9999999
2005,140,1,2,0,2,9,28107.3294898,4758,1454,8968,30599,1462,150440,999999,9999999,999999,9999999,999999,9999999,0,616,4219,6339,5072,0,0,19188,17342,27987,105111,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,141,1,2,0,2,9,25355.7065711,6004,913,23055,78664,999999,9999999,1225,169895,999999,9999999,999999,9999999,6635,1108,22758,21294,2622,0,0,54748,9999999,9999999,9999999,0,134724,35171,9999999,9999999,9999999,9999999
2005,142,4,8,0,4,9,22054.8795503,3802,1555,4824,16459,325,33443,999999,9999999,999999,9999999,999999,9999999,0,0,0,4315,0,0,0,12144,3501,6658,23284,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,143,1,2,0,2,9,26340.5830647,5082,1344,15019,51245,704,72405,999999,9999999,999999,9999999,999999,9999999,4662,0,5330,4262,4028,0,6781,36174,0,19348,53057,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,144,4,9,2,2,9,24921.0968936,1242,1614,8033,27409,296,30462,999999,9999999,999999,9999999,999999,9999999,0,0,0,5290,0,0,0,22119,6603,12556,11303,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,145,2,3,0,2,9,43872.5931603,5878,1212,12155,41473,1103,113540,999999,9999999,999999,9999999,999999,9999999,0,719,4924,4217,8984,0,0,28272,13566,30033,69941,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,146,2,4,0,2,9,24610.6481568,4262,1911,14375,49046,649,66782,999999,9999999,999999,9999999,999999,9999999,0,738,5054,7880,9454,8767,0,22945,8111,0,58671,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,147,3,6,0,1,9,4925.5598618,3521,1823,5969,20366,999999,9999999,999999,9999999,999999,9999999,40,5400,3097,0,0,3032,3422,4773,1479,7660,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,148,3,5,0,2,9,47137.7993240,3296,1587,7019,23949,235,24223,999999,9999999,999999,9999999,999999,9999999,2612,436,0,2557,7326,4025,0,10041,3005,0,21218,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,149,4,9,2,1,9,21344.7011099,986,572,2799,9551,999999,9999999,999999,9999999,360,32909,999999,9999999,0,0,0,3133,0,0,0,6418,9999999,9999999,9999999,9999999,9999999,9999999,0,16579,16330,9999999
2005,150,3,6,0,2,9,19922.7666858,3041,2194,27495,93813,999999,9999999,999999,9999999,440,40185,999999,9999999,4331,723,12557,7050,17114,18905,0,50744,9999999,9999999,9999999,9999999,9999999,9999999,0,40185,0,9999999
2005,151,1,2,0,3,9,4560.3905418,4488,1409,9201,31394,746,76773,999999,9999999,999999,9999999,999999,9999999,0,0,0,5495,0,0,0,25899,5164,19121,52488,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,152,3,5,4,4,9,34415.7177406,608,3370,5667,19336,999999,9999999,999999,9999999,999999,9999999,999999,9999999,1259,210,0,1151,6487,4757,1030,5911,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,153,3,5,0,2,9,31558.0942603,5193,1088,11927,40695,1187,122142,999999,9999999,999999,9999999,999999,9999999,4555,0,0,4374,2961,9928,2584,20848,7284,0,114858,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,154,1,1,0,2,9,18262.9845079,6595,724,4122,14064,1419,146015,999999,9999999,999999,9999999,999999,9999999,0,483,0,5950,900,0,1825,5389,3900,19578,122537,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,155,3,5,4,2,9,50300.2923866,1171,2707,12811,43711,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3381,565,0,3092,15654,7379,4906,12680,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,156,4,9,0,2,9,36448.8026736,4568,122,11386,38849,999999,9999999,999999,9999999,297,27125,999999,9999999,4828,806,0,9362,0,7439,2578,19470,9999999,9999999,9999999,9999999,9999999,9999999,0,27125,0,9999999
2005,157,4,9,2,2,9,19968.5386918,3260,28,4973,16968,502,51656,999999,9999999,999999,9999999,999999,9999999,2504,418,0,2405,0,0,1150,13413,0,24911,26745,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,158,1,2,0,2,9,31646.7709811,5110,1255,7348,25071,746,76763,999999,9999999,999999,9999999,999999,9999999,0,778,0,1987,4715,0,0,18369,11945,19278,45540,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,159,3,6,0,2,1,22431.1613069,3653,1685,19845,67712,999999,9999999,999999,9999999,999999,9999999,999999,9999999,5287,883,0,4289,15050,16318,12839,19216,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,160,2,3,0,4,1,42494.2711979,4914,1164,2255,7693,320,32887,999999,9999999,270,24629,999999,9999999,0,0,0,980,1033,0,0,5680,0,0,32887,9999999,9999999,9999999,0,0,24629,20000
2005,161,3,5,0,2,9,33714.4929683,2133,2271,14451,49307,657,67605,999999,9999999,999999,9999999,999999,9999999,3587,599,5200,3512,17962,3831,1280,22722,0,0,67605,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,162,4,9,0,1,9,21770.7269699,4611,975,10916,37245,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,4433,4715,9869,9866,8362,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,163,2,3,0,5,9,9680.1336284,6032,1125,3050,10406,778,80097,999999,9999999,999999,9999999,999999,9999999,0,0,0,3635,2038,0,0,4733,5414,10296,64387,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,164,1,2,0,2,9,30307.0335368,5854,857,4897,16709,1277,131403,999999,9999999,999999,9999999,999999,9999999,2291,383,0,2243,2768,0,0,11698,0,36520,94883,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,165,2,3,0,5,9,6656.4319882,5612,1304,5173,17650,819,84275,999999,9999999,999999,9999999,999999,9999999,0,0,0,3370,3101,0,0,11179,11415,21707,51153,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,166,4,8,0,2,9,25292.6641772,1667,3401,20411,69642,515,52994,999999,9999999,999999,9999999,999999,9999999,0,636,5521,6200,30509,0,6684,26249,18137,34857,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,167,3,5,0,2,9,27504.0785786,4156,808,35308,120471,999999,9999999,999999,9999999,311,28406,999999,9999999,8468,775,6723,16205,14243,14294,13528,62201,9999999,9999999,9999999,9999999,9999999,9999999,13184,15222,0,15000
2005,168,3,5,4,2,9,36752.8744091,193,4136,24178,82496,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4356,727,0,4758,28906,19012,2701,27119,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,169,2,4,0,2,9,6998.1578112,7120,971,10710,36543,1019,104855,999999,9999999,999999,9999999,999999,9999999,0,765,0,8786,5985,0,0,21772,11804,22780,70271,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,170,3,6,0,1,9,20260.2429220,2959,2274,23855,81393,999999,9999999,999999,9999999,300,27399,999999,9999999,12019,1099,7526,2808,21930,14346,2858,39451,9999999,9999999,9999999,9999999,9999999,9999999,0,27399,0,9999999
2005,171,4,8,0,2,9,47510.5256768,7444,75,5165,17623,999999,9999999,999999,9999999,1191,108761,999999,9999999,0,0,3403,2415,0,0,5143,10065,9999999,9999999,9999999,9999999,9999999,9999999,7234,74557,26970,60000
2005,172,4,8,0,2,9,21304.9104113,4752,1424,11627,39671,1060,109074,999999,9999999,999999,9999999,999999,9999999,2558,427,0,4531,12996,0,1402,20742,7558,37058,64458,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,173,4,8,0,2,9,19849.2954142,5214,946,13046,44512,650,66885,999999,9999999,999999,9999999,999999,9999999,0,533,4624,3123,3356,8514,0,29519,0,0,66885,9999999,9999999,9999999,9999999,9999999,9999999,20000
2005,174,1,1,0,2,9,11185.7851391,7326,520,7999,27293,999999,9999999,665,92227,999999,9999999,999999,9999999,2757,807,0,2164,1749,0,0,23380,9999999,9999999,9999999,0,65808,26419,9999999,9999999,9999999,9999999
2005,175,3,5,0,2,9,46640.7202897,5475,703,8148,27801,999999,9999999,999999,9999999,999999,9999999,250,33775,3187,0,4620,2585,804,4911,0,19501,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5000
2005,176,3,6,0,2,9,22977.3113214,1563,2511,38508,131389,0,0,999999,9999999,999999,9999999,999999,9999999,5748,960,8333,15167,40047,14479,6630,55066,0,0,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,177,2,3,0,2,9,30280.6600221,7320,764,6629,22618,772,79439,999999,9999999,999999,9999999,999999,9999999,0,0,3179,4394,3186,0,1892,13146,7313,20717,51409,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,178,1,1,0,2,9,5718.0153445,6072,801,2037,6951,1662,171002,999999,9999999,999999,9999999,999999,9999999,1828,0,0,1790,510,0,0,4651,5135,25783,140084,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,179,1,2,1,5,9,38121.1225327,5493,1135,4238,14460,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,920,1005,3261,5340,3934,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,180,4,8,0,1,9,24298.7879859,9234,0,7102,24232,559,57521,999999,9999999,999999,9999999,999999,9999999,0,629,5463,6134,10,0,0,18088,6326,9972,41223,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,181,1,1,0,3,9,12484.7869635,7417,527,6187,21110,284,29224,405,56171,999999,9999999,999999,9999999,1872,0,0,3211,0,0,0,17899,0,29224,0,0,56171,0,9999999,9999999,9999999,9999999
2005,182,4,9,2,2,9,25955.1565497,1665,1482,6840,23338,419,43115,999999,9999999,999999,9999999,999999,9999999,0,523,0,5406,6493,0,2584,8855,3016,23932,16167,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,183,2,3,0,3,9,7951.9767348,5648,1075,2158,7363,774,79640,999999,9999999,999999,9999999,999999,9999999,0,0,0,1146,1884,2198,0,2135,4773,0,74867,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,184,3,6,0,2,9,19117.7510351,3366,1876,8151,27811,961,98887,999999,9999999,999999,9999999,999999,9999999,5817,0,0,4381,6138,0,0,17292,6231,29460,63196,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,185,2,3,0,2,9,27167.2596108,5742,982,9466,32298,449,46206,999999,9999999,999999,9999999,999999,9999999,3670,0,0,3593,6815,0,0,21890,0,13400,32806,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,186,1,2,1,2,3,5236.5258335,5597,1035,5899,20127,595,61224,999999,9999999,999999,9999999,999999,9999999,0,0,0,4226,0,0,0,15901,0,15876,45348,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,187,1,2,0,2,9,28107.3294898,5241,1441,11642,39723,1376,141590,999999,9999999,999999,9999999,999999,9999999,0,1231,0,3143,12493,0,0,24087,19034,30716,91840,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,188,2,3,0,3,9,7032.6264933,5472,1075,16457,56151,1112,114425,999999,9999999,999999,9999999,999999,9999999,10087,923,0,4196,9113,0,0,42842,0,37917,76508,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,189,3,7,3,2,9,28252.9411461,2024,3118,22230,75849,705,72545,999999,9999999,999999,9999999,999999,9999999,0,730,4996,3996,37298,0,1548,33007,17589,33790,21166,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,190,2,3,0,2,9,25504.1828380,8201,542,9317,31790,999999,9999999,999999,9999999,186,16990,999999,9999999,3490,0,0,2831,0,9314,0,19645,9999999,9999999,9999999,9999999,9999999,9999999,0,16990,0,9999999
2005,191,2,3,0,2,9,28481.1693880,6182,990,6640,22656,982,101068,999999,9999999,999999,9999999,999999,9999999,2323,0,0,4549,4703,0,0,13404,0,26327,74741,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,192,3,6,0,5,9,20806.2238239,4487,1333,14641,49955,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,911,0,5340,9460,8406,12250,14499,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,193,3,6,0,2,9,18258.8362065,4638,1358,10309,35174,724,74500,999999,9999999,999999,9999999,999999,9999999,2749,459,3985,2088,5453,9044,0,18589,0,0,74500,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,194,3,5,4,2,9,44532.4729842,463,3414,9282,31670,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,6214,6811,5537,2562,10546,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,195,2,3,0,1,9,4845.7713799,5271,1338,12698,43326,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,2951,4663,10893,10064,14755,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,196,1,2,1,3,9,4679.7800794,6632,844,7900,26955,1796,184808,999999,9999999,999999,9999999,999999,9999999,0,0,0,4839,2642,0,0,19474,8793,25806,150209,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,197,2,4,0,2,9,23022.8644048,4992,1515,34999,119417,1246,128213,999999,9999999,172,15699,999999,9999999,7448,1244,0,20271,28979,0,4150,66017,0,36771,91442,9999999,9999999,9999999,0,0,15699,9999999
2005,198,3,5,0,2,9,36167.0720135,2856,1665,9333,31844,999999,9999999,999999,9999999,330,30139,999999,9999999,3692,0,4221,3796,8000,3942,0,16106,9999999,9999999,9999999,9999999,9999999,9999999,2975,27164,0,9999999
2005,199,3,6,0,2,9,19117.7510351,3957,1484,15599,53224,971,99916,999999,9999999,999999,9999999,999999,9999999,0,721,6258,4226,9775,0,0,39223,4226,31008,64682,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,200,3,5,4,2,9,35917.1534713,1226,2470,8857,30221,999999,9999999,999999,9999999,999999,9999999,999999,9999999,1990,0,2275,2736,8845,4336,1114,13190,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,201,4,8,0,5,9,20342.1123895,4936,1215,9232,31500,543,55827,999999,9999999,999999,9999999,999999,9999999,3843,642,0,2919,7174,0,0,21407,0,22372,33455,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,202,1,2,0,2,9,26641.8656000,4359,1792,26675,91016,999999,9999999,641,88886,999999,9999999,999999,9999999,5471,914,7931,10916,4283,0,0,75817,9999999,9999999,9999999,0,88886,0,9999999,9999999,9999999,15000
2005,203,3,6,0,1,9,3517.1185115,4085,1684,14154,48293,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3658,0,5303,3345,3739,15968,4728,20513,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,120000
2005,204,1,2,0,2,9,7207.7093063,5878,932,9294,31711,999999,9999999,150,20804,999999,9999999,999999,9999999,3937,0,0,3193,0,6067,2409,20042,9999999,9999999,9999999,0,20804,0,9999999,9999999,9999999,9999999
2005,205,2,3,0,2,9,28333.5371148,6106,1128,16834,57438,1220,125538,999999,9999999,999999,9999999,999999,9999999,0,605,5251,6344,12255,0,2221,36618,19603,37699,68236,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,206,3,5,0,2,9,34964.0373288,4166,1881,15889,54213,999999,9999999,602,83491,999999,9999999,999999,9999999,0,0,4813,7234,10923,10922,1722,23412,9999999,9999999,9999999,0,83491,0,9999999,9999999,9999999,9999999
2005,207,4,9,2,2,9,24788.5307898,2480,46,3118,10639,385,39617,999999,9999999,999999,9999999,999999,9999999,1553,0,0,2453,0,0,0,8186,5403,18699,15515,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,208,1,2,0,5,9,29902.3956512,5010,1340,4298,14665,697,71740,999999,9999999,999999,9999999,999999,9999999,2624,438,0,2569,2222,0,0,9874,6330,31036,34374,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,209,4,9,2,2,9,22696.5321802,1042,963,6276,21414,444,45688,999999,9999999,999999,9999999,999999,9999999,0,0,2922,4242,0,0,0,17172,8230,25185,12273,9999999,9999999,9999999,9999999,9999999,9999999,15000
2005,210,4,9,2,3,9,38455.3115876,1286,449,8913,30411,177,18223,999999,9999999,999999,9999999,999999,9999999,0,527,0,10866,784,0,5413,13348,4218,9693,4312,9999999,9999999,9999999,9999999,9999999,9999999,9999999
2005,211,3,7,3,1,9,32830.4591024,827,3864,18236,62220,999999,9999999,999999,9999999,602,54985,999999,9999999,4700,430,3731,6544,19629,7945,1527,26575,9999999,9999999,9999999,9999999,9999999,9999999,11220,43765,0,5000
