DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELHEAT,ZFUELHEA,DNTHEAT,EQUIPM,ZEQUIPM,EQUIPAGE,ZEQUIPAG,HEATOTH,ZHEATOTH,EQUIPAUX,ZEQUIPAU,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,DKEQUIP,ELECAUX,UGASAUX,LPGAUX,FOILAUX,KEROAUX,WOODAUX,SOLARAUX,OTHERAUX,DKAUX,FURNFUEL,RADFUEL,PIPEFUEL,RMHTFUEL,HSFUEL,FPFUEL,NGFPFLUE,ZNGFPFLU,USENGFP,ZUSENGFP,RNGFUEL,DIFFUEL,EQMAMT,ZEQMAMT,ACTSOLAR,THERMAIN,ZTHERMAI,SETBACK,ZSETBACK,AUTOHEAT,ZAUTOHEA,TEMPHOME,TEMPGONE,TEMPNITE,HEATROOM,HEATNOT,ZHEATNOT
1077, 12684,9,1,2,0, 883, 5118,5, 5,0,9, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,65,65,0, 0,0
1078, 13353,9,4,8,0, 328, 7775,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,65,70,0, 0,0
1079, 34282,9,3,7,0,1952, 3179,2, 5,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,75,0, 0,0
1080, 24424,9,4,9,2,1339,  860,5, 5,0,1, 6,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,95,95,95,1, 3,0
1081, 15419,9,3,5,4,2110, 1111,2, 3,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,60,68,1, 3,0
1082, 12782,9,3,7,3,2788, 1503,2, 1,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,78,78,70,0, 0,0
1083,  9987,9,3,5,0,1279, 3629,5, 5,0,9, 3,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,95,1, 1,0
1084, 17629,9,3,7,3,3028, 1333,2, 5,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,0, 0,0
1085, 17237,9,1,2,0,1079, 4698,3, 5,0,9, 4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,68,68,68,0, 0,0
1086, 13533,9,4,9,0, 305, 3828,1, 5,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,62,62,0, 0,0
1087, 25564,9,4,8,0, 537, 5856,2, 5,0,9, 5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,50,75,0, 0,0
1088, 15978,9,3,7,3,2645, 2100,2, 1,0,9, 3,0, 1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 1,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,70,60,1, 2,0
1089, 10995,9,1,1,0, 624, 6104,2, 3,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
1090, 16564,9,3,5,4,1972, 1159,2, 5,0,9, 4,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,40,40,70,0, 0,0
1091, 15259,9,4,8,0,1571, 3762,1, 7,0,9, 8,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,66,66,70,0, 0,0
1092, 15795,9,1,1,0, 500, 5867,2, 5,0,9, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,67,67,67,0, 0,0
1093, 19720,9,3,5,4,2595,  940,2, 5,0,9, 4,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,74,74,74,0, 0,0
1094, 20342,9,2,4,0, 553, 8309,4, 1,0,9, 3,0, 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,60,68,1, 1,0
1095, 17237,9,1,2,0, 388, 6531,2, 1,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,62,65,0, 0,0
1096, 21987,9,4,9,2,1662, 1915,2, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,65,65,0, 0,0
1097, 12372,9,3,5,0,1800, 2818,4, 1,0,9, 7,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,74,95,95,0, 0,0
1098, 16010,9,1,2,1,1146, 4627,4, 1,0,9, 2,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,77,63,63,0, 0,0
1099, 23800,9,2,3,0, 544, 6840,5, 1,0,9, 7,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0, 1,99,2,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
1100, 21556,9,4,9,0,  59, 5270,1, 5,0,9, 3,0, 4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,60,60,0, 0,0
1101, 17912,9,1,1,0, 645, 6050,2, 5,0,9, 5,0, 5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7, 7,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,60,60,0, 0,0
1102,  9307,9,3,7,0,1756, 3713,2, 1,0,9, 7,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
1103, 31133,9,3,6,0,1089, 4407,2, 5,0,9, 5,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,76,76,76,0, 0,0
1104, 21245,9,1,2,0, 848, 5250,3, 3,0,9, 3,0,96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,72,1, 1,0
1105, 12952,9,2,3,0, 888, 6218,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,73,70,72,0, 0,0
1106,  8796,9,3,5,4,2690, 1025,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,65,95,65,0, 0,0
1107, 12458,9,2,4,0, 551, 8528,2, 2,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,68,0, 0,0
1108, 23344,9,3,6,0,1925, 2583,2, 2,0,9, 7,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
1109, 17889,9,1,2,0, 343, 6568,2, 1,0,9, 3,0, 1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 1,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,64,68,0, 0,0
1110, 27471,9,4,9,2, 253, 2262,2, 1,0,9, 6,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,95,75,1, 2,0
1111, 18372,9,4,9,0,  91, 5124,2, 3,0,9, 2,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 9,99, 1,1,0,3,0,99,99,1,0,9,1,0,1,0,1,0,71,66,66,0, 0,0
1112, 20705,9,3,5,4,2432,  998,3, 5,0,9, 4,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,70,72,0, 0,0
1113, 20539,9,2,3,0, 565, 6803,2, 3,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,1, 3,0
1114, 19833,9,2,3,0, 445, 7523,3, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,67,67,67,1, 1,0
1115, 16816,9,2,4,0, 615, 8138,2, 1,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,75,75,0, 0,0
1116, 19972,9,3,7,3,2707, 1975,2, 1,0,9, 7,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,2,0,9,0,0,9,0,9,0,75,70,55,1, 1,0
1117, 11333,9,2,3,0, 580, 6757,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,1, 2,0
1118, 10562,9,3,7,0,1743, 3749,2, 2,0,9, 7,0, 5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,99,99, 2,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,80,95,80,0, 0,0
1119, 17629,9,3,7,3,3155, 1278,2, 1,0,9, 7,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,95,70,0, 0,0
1120, 11901,9,1,2,0, 818, 5287,2, 3,0,9, 2,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
1121, 11729,9,3,5,4,2674,  913,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,72,72,68,0, 0,0
1122, 13411,9,4,8,0,  72, 8022,4, 5,0,9, 3,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,70,70,0, 0,0
1123, 17033,9,4,9,2,1418, 2328,2, 1,0,9, 3,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,60,68,0, 0,0
1124,  8090,9,2,3,0, 709, 6107,5, 2,0,9, 7,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,68,68,68,0, 0,0
1125, 18279,9,3,7,3,1145, 5841,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,0, 0,0
1126,  8400,9,1,1,0, 257, 8042,1, 4,0,9, 3,0, 3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,62,62,62,0, 0,0
1127, 11622,9,3,6,0,2327, 1931,2, 5,0,9, 4,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,78,95,95,0, 0,0
1128, 12688,9,1,2,1,1029, 4716,2, 3,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,74,74,74,0, 0,0
1129, 16474,9,4,9,2,1331, 2462,5, 5,0,9, 3,0, 2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,65,65,0, 0,0
1130, 22228,9,1,2,0, 674, 5701,2, 2,0,9, 3,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,64,50,64,0, 0,0
1131, 35673,9,3,7,0,1845, 3346,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,60,60,0, 0,0
1132,  6720,9,1,1,0, 289, 7608,2, 3,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,70,70,0, 0,0
1133, 11832,9,1,1,0, 682, 5996,5, 5,0,9, 3,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
1134, 24311,9,2,3,0, 669, 6550,5, 5,0,9, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,65,72,0, 0,0
1135, 13398,9,4,8,0,4651, 1026,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,74,74,74,0, 0,0
1136, 16447,9,1,2,1, 940, 4891,1, 3,0,9, 7,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,55,55,55,0, 0,0
1137, 20385,9,3,5,0,1280, 3627,2, 5,0,9, 5,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,75,75,65,1, 2,0
1138, 31188,9,2,3,0, 658, 6640,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,65,0, 0,0
1139, 23506,9,3,7,3,2804, 1574,2, 5,0,9, 3,0, 4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,63,65,0, 0,0
1140,  7379,9,1,1,0, 769, 5599,2, 1,0,9, 2,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,65,65,0, 0,0
1141, 13591,9,1,2,0, 632, 5729,2, 7,0,9, 8,0, 3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,68,50,60,0, 0,0
1142, 20342,9,2,4,0,1091, 5380,5, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,60,68,0, 0,0
1143, 12865,9,3,6,0,1555, 3228,2, 2,0,9, 7,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,65,95,95,0, 0,0
1144,  8642,9,1,1,0, 256, 8055,3, 3,0,9, 2,0, 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,65,45,50,0, 0,0
1145,  9684,9,3,6,0,1314, 3633,2, 5,0,9, 5,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,85,85,85,0, 0,0
1146, 11634,9,3,7,0,2831, 1567,2, 1,0,9, 6,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,60,65,0, 0,0
1147, 18593,9,2,3,0, 429, 7602,3, 3,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,68,62,72,1, 1,0
1148, 18657,9,3,5,0,1692, 2465,5, 5,0,9, 5,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,76,60,60,0, 0,0
1149, 19916,9,2,4,0, 575, 8164,2, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 1,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,65,65,0, 0,0
1150, 13900,9,1,2,1,1047, 4682,4, 1,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,96,96,96,0, 0,0
1151, 32576,9,3,7,0,1701, 3827,2, 1,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 9,99, 1,1,0,1,0,99,99,1,0,9,1,0,0,0,9,0,72,68,68,0, 0,0
1152, 14391,9,1,2,1,1051, 4673,1, 4,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,65,65,0, 0,0
1153, 25482,9,3,5,0,1236, 3454,2, 5,0,9, 4,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,67,60,60,0, 0,0
1154, 20385,9,3,5,0,1081, 4316,2, 5,0,9, 4,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,0, 0,0
1155, 21276,9,3,5,0, 973, 4332,2, 3,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
1156, 19120,9,1,2,0, 446, 6345,1, 4,0,9, 3,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,65,65,0, 0,0
1157,  7165,9,1,1,0, 341, 7087,2, 7,0,9, 3,0, 5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, 3,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,68,0, 0,0
1158,  5714,9,3,6,0,1281, 4384,5, 9,0,9, 2,0, 5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0, 5,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
1159, 16987,9,2,3,0, 515, 6513,2, 2,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,72,72,0, 0,0
1160, 16152,9,4,8,0,3240, 1574,1, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,78,78,95,0, 0,0
1161, 11765,1,1,1,0, 789, 5634,4, 1,0,9, 2,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,65,72,0, 0,0
1162, 12055,9,2,4,0,1374, 4937,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,60,55,55,0, 0,0
1163, 64924,9,1,2,1, 370, 6746,5, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,90,60,90,0, 0,0
1164, 20705,9,3,5,4,2129,  975,1, 5,0,9,10,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0, 5,99,1,0,9,1,0,0,0,9,0,68,95,65,0, 0,0
1165,  8485,9,3,5,0,1691, 2468,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
1166,  8433,9,3,5,0,2018, 2840,1, 3,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,55,55,68,1, 1,0
