DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR
2077, 16341,1,2,3,0, 678, 6266,4,   0, 577, 455,   0,   0,   0, 383,   0,   0,   0,   0,  55,   0,   0,  0, 350, 17, 0,  0,0,   0, 0,227,  0,  0,  0,  0
2078, 13406,1,1,2,0, 899, 5067,2,   0, 774,1029,   0,   0,   0, 803,   0,   0,   0,   0, 180,   0,   0,  0, 654, 46, 0,  0,0,   0, 0,120,120,  0,  0,  0
2079,  7961,9,1,1,0, 519, 5819,2,   0,1626,   0,   0,   0, 292,   0,   0,   0,   0, 330,   0,   0,   0,  0, 919,  0, 0,  0,0,  27, 0, 58,  0, 71, 55, 85
2080, 11980,9,1,2,0, 874, 5219,3,   0, 370,1115,   0,   0,   0, 887,   0,   0,   0,   0, 228,   0,   0,  0, 251,  0, 0,  0,0,  19, 0,100,  0, 20,  0, 49
2081, 18856,9,4,9,2, 292, 2106,3,   0,1009, 129,   0,   0, 418,   0,   0,   0,   0,  20, 110,   0,   0,  0, 402, 19, 0,  0,0,   0, 0,169,  0,  0, 94,  0
2082, 18158,1,3,6,0,1272, 3060,2,   0,1436,   0,   0,   0, 381,   0,   0,   0,   0, 347,   0,   0,   0,  0, 515,  0, 0,  0,0, 130, 0, 63,150, 33,  0, 75
2083, 21006,9,2,4,0,1281, 5199,2,   0, 543,   0,   0,1043,   0,   0,   0, 823,   0,   0,   0,   0, 220,  0, 372,  0, 0,  0,0,  69, 0,102,  0, 18, 11, 77
2084, 33055,9,2,3,0, 906, 5318,3,   0, 729, 431,   0,   0,   0, 240,   0,   0,   0,   0, 157,   0,   0,  0, 563, 34, 0,  0,0,  70, 0, 96,  0, 32, 79, 98
2085, 23901,9,2,3,0, 622, 6817,5,   0, 416, 333,   0,   0,   0, 173,   0,   0,   0,   0, 128,   0,   0,  0, 342, 32, 0,  0,0,   0, 0, 74, 81,  0,  0,  0
2086, 16564,9,3,5,4,3185,  349,2,   0, 912,   0,   0,   0,  27,   0,   0,   0,   0, 159,   0,   0,   0,  0, 340,  0, 0,  0,0, 298, 0, 88,  0, 29,  0,  0
2087, 13528,9,1,2,1, 961, 4850,2,   0, 525,   0, 100, 211,   0,   0, 100,   0,   0,   0,   0,   0, 174,  0, 425,  0, 0, 37,0,   0, 0,100, 78,  0,  0, 51
2088, 16709,9,4,8,0, 602, 7272,2,   0, 560,   0,   0,1068,  27,   0,   0, 675,   0,   0,   0,   0, 363,  0, 449,  0, 0, 30,0,   0, 0, 84, 77, 36, 58,  0
2089, 16818,9,4,9,2,1656, 1922,2,   0, 408, 295,   0,   0,   0, 133,   0,   0,   0,   0, 127,   0,   0,  0, 302, 35, 0,  0,0,   0, 0,106,125,  0,  0,  0
2090, 13419,9,1,2,0, 621, 5990,2,   0, 694, 754,   0,   0,  22, 612,   0,   0,   0,   0, 142,   0,   0,  0, 526,  0, 0,  0,0,  75, 0, 71,144, 48,  9,  0
2091, 11634,9,3,7,0,2417, 1673,2,   0,1150, 490,   0,   0,  33, 306,   0,   0,   0,   0, 144,   0,   0,  0, 625, 40, 0,  0,0, 376, 0,116, 84,  0,  0, 89
2092, 15822,1,3,7,3,2038, 3089,2,   0,1203, 393,   0,   0,   0, 264,   0,   0,   0,   0,  84,   0,   0,  0, 579, 45, 0,  0,0, 376, 0,248,  0,  0, 64,  0
2093,  9466,9,1,1,0, 679, 5975,2,   0, 677, 857,   0,   0,   0, 605,   0,   0,   0,   0, 200,   0,   0,  0, 395, 52, 0,  0,0,  61, 0,221,  0,  0,  0, 60
2094, 19170,9,3,7,0,2259, 1803,2,   0,1658,   0,   0,   0, 169,   0,   0,   0,   0, 279,   0,   0,   0,  0, 718,  0, 0,  0,0, 326, 0,166,158, 47,  9, 73
2095, 11672,9,3,6,0,1385, 3372,3,   0,1469,   0,   0, 757,   0,   0,   0, 757,   0, 365,   0,   0,   0,  0, 839,  0, 0,  0,0, 146, 0,119,  0, 32, 50,133
2096, 10298,9,1,1,0, 633, 6164,5,   0, 352, 229,   0,   0,   0, 128,   0,   0,   0,   0, 101,   0,   0,  0, 312,  0, 0,  0,0,   0, 0, 40, 78, 22, 10,  0
2097, 15622,9,4,8,0, 307, 6991,3,   0, 220,   0,   0,   0, 103,   0,   0,   0,   0,  46,   0,   0,   0,  0,  52,  0, 0,  0,0,   0, 0, 19,  0, 11,  0,  0
2098, 13077,9,2,4,0, 529, 8688,1,   0,1148,   0,   0, 104, 506,   0,   0,   0,   0, 265,   0,   0,   0,  0, 254,  0, 0,104,0,  48, 0, 75,  0, 25,  0,  0
2099,  6219,9,3,6,0,1230, 3700,5,   0, 304,   0,   0,   0,  68,   0,   0,   0,   0,  66,   0,   0,   0,  0, 144,  0, 0,  0,0,   0, 0, 26,  0, 23,  0,  0
2100, 13145,9,3,7,0,1631, 3747,2,   0,1330,   0,   0,   0, 392,   0,   0,   0,   0, 379,   0,   0,   0,  0, 403,  0, 0,  0,0, 114, 0, 42,  0, 66,  0,  0
2101, 18385,9,2,4,0, 637, 7838,2,   0, 799, 707,   0,   0,  38, 509,   0,   0,   0,   0, 134,   0,   0,  0, 590, 64, 0,  0,0,  50, 0,121,  0,  0,  0,  0
2102, 12676,9,4,9,2,1961,  833,5,   0, 404, 204,   0,   0, 146,   0,   0,   0,   0,   0, 163,   0,   0,  0, 148, 41, 0,  0,0,   0, 0,110,  0,  0,  0,  0
2103, 10229,9,4,9,2,1501, 2200,3,   0, 323, 256,   0, 237,   0,   0,   0, 237,   0,   0, 177,   0,   0,  0, 194, 79, 0,  0,0,  66, 0, 63,  0,  0,  0,  0
2104,  4205,9,1,1,0, 760, 5628,4,   0, 379,1267, 350,   0,   0, 958, 350,   0,   0,   0, 242,   0,   0,  0, 248, 67, 0,  0,0,   0, 0,131,  0,  0,  0,  0
2105, 35852,9,2,3,0, 632, 6691,5,   0, 398, 493,   0,   0,   0, 257,   0,   0,   0,   0, 188,   0,   0,  0, 326, 48, 0,  0,0,   0, 0, 72,  0,  0,  0,  0
2106, 49694,9,3,5,4,2797,  870,3,   0, 703,   0,   0,   0,  57,   0,   0,   0,   0, 146,   0,   0,   0,  0, 321,  0, 0,  0,0,  93, 0, 86,  0, 42,  7, 50
2107, 26445,9,2,3,0, 428, 7604,2,   0, 432, 724,   0,   0,   0, 602,   0,   0,   0,   0, 122,   0,   0,  0, 377,  0, 0,  0,0,  17, 0, 38,  0, 23,  8, 71
2108, 14527,9,3,6,0,1836, 2620,1,   0,1831,   0,   0,   0, 238,   0,   0,   0,   0, 317,   0,   0,   0,  0, 775,  0, 0,  0,0, 392, 0,109, 79, 85, 73,111
2109, 17321,9,3,5,0,1703, 2853,2,   0, 988, 799,   0,   0,   0, 473,   0,   0,   0,   0, 326,   0,   0,  0, 661,  0, 0,  0,0, 180, 0,147, 89, 46,  9, 64
2110, 16548,9,1,2,1, 439, 6991,2,   0, 494, 532,   0,   0,   0, 377,   0,   0,   0,   0, 122,   0,   0,  0, 446, 33, 0,  0,0,   0, 0, 48,  0,  0, 11, 72
2111, 14875,9,2,3,0, 994, 6139,2,   0,1497,   0, 783,   0,   0,   0, 783,   0,   0, 399,   0,   0,   0,  0, 901,  0, 0,  0,0,  71, 0,126,  0, 78,  0,146
2112,  7840,9,1,1,0, 299, 7985,2,   0, 726,   0, 450,   0,  32,   0, 317,   0,   0,   0,   0, 133,   0,  0, 589,  0, 0,  0,0,   0, 0,105,  0, 63,  0,106
2113, 13222,2,2,3,0, 402, 7140,1,   0, 788, 636,   0,   0,   0, 447,   0,   0,   0,   0, 149,   0,   0,  0, 670, 40, 0,  0,0,   0, 0,118,  0,  0,  0,  0
2114, 18931,9,1,1,0, 496, 6381,2,   0,2860,   0,   0,   0, 961,   0,   0,   0,   0, 597,   0,   0,   0,  0, 890,  0, 0,  0,0,  97, 0,315,  0, 45, 97,223
2115,  9724,9,4,8,0,4451, 1070,2,   0,1099, 314,   0,   0,   0, 143,   0,   0,   0,   0, 132,   0,   0,  0, 493, 39, 0,  0,0, 407, 0,199,  0,  0,  0, 51
2116, 17033,9,4,9,2,1492, 2214,2,   0, 960, 535,   0,   0,   0, 287,   0,   0,   0,   0, 202,   0,   0,  0, 556, 46, 0,  0,0, 244, 0,160,  0, 29, 72, 71
2117,  7366,9,3,6,0,1664, 2694,2, 317, 264, 278,   0,   0,   0, 137,   0,   0, 317,   0, 114,   0,   0,  0, 181, 27, 0,  0,0,   0, 0, 83, 72,  0,  0,  0
2118, 10716,9,1,2,1, 467, 6911,3,   1,1896,   0,   0,   0, 688,   0,   0,   0,   1, 297,   0,   0,   0,  0, 733,  0, 0,  0,0,  77, 0,101,  0, 39, 78, 97
2119, 28728,9,1,2,0, 525, 5947,3,   0, 208, 423,   0,   0,   0, 200,   0,   0,   0,   0, 176,   0,   0,  0, 144, 47, 0,  0,0,   0, 0, 64,  0,  0,  0,  0
2120, 16619,9,4,9,2,1120, 1063,3,   0, 431, 474,   0,   0,   0, 141,   0,   0,   0,   0, 209,   0,   0,  0, 293,124, 0,  0,0,   0, 0,138,  0,  0,  0,  0
2121,  8064,9,1,1,0, 318, 7226,2,   0,1597,   0, 579,   0,  54,   0, 579,   0,   0, 454,   0,   0,   0,  0, 910,  0, 0,  0,0,   0, 0,179, 97, 73, 21,133
2122, 19815,9,3,5,0,1594, 2893,2,   0,1117, 985,   0,   0,  50, 775,   0,   0,   0,   0, 210,   0,   0,  0, 600,  0, 0,  0,0, 309, 0,158,  0,  0,  0,  0
2123, 15570,9,3,5,0,1059, 4586,5,   0, 215, 433,   0,   0,   0, 230,   0,   0,   0,   0, 160,   0,   0,  0, 177, 43, 0,  0,0,   0, 0, 38,  0,  0,  0,  0
2124, 21177,9,1,2,1,1034, 4707,4,   0, 330, 252,1785,   0,  17,   0,1467,   0,   0,   0,   0, 318,   0,  0, 186,252, 0,  0,0,  28, 0, 99,  0,  0,  0,  0
2125, 28333,9,2,3,0, 992, 6141,2,   0, 631, 991,   0,   0,  36, 741,   0,   0,   0,   0, 199,   0,   0,  0, 474, 51, 0,  0,0,   0, 0,121,  0,  0,  0,  0
2126, 12114,9,4,8,0, 604, 7530,2,   0, 998, 622,   0,   0,  34, 465,   0,   0,   0,   0, 157,   0,   0,  0, 667,  0, 0,  0,0,  95, 0,202,108, 30, 74,114
2127, 11672,9,3,6,0,1703, 3102,2,   0, 847,   0,   0, 259,   0,   0,   0, 225,   0, 204,   0,   0,   0,  0, 293,  0, 0, 34,0, 261, 0, 89,  0,  0,  0,  0
2128,  7828,9,1,2,1, 867, 4899,5,   0, 400, 183, 611,   0,   0,   0, 285,   0,   0,   0,   0, 326,   0,  0, 303,183, 0,  0,0,   0, 0, 97,  0,  0,  0,  0
2129, 20289,9,1,2,1, 308, 6985,2,   0,1553,2603,   0,   0,   0,2138,   0,   0,   0,   0, 465,   0,   0,  0,1397,  0, 0,  0,0,   0, 0,156,  0,125,125,368
2130,  8598,9,1,1,0, 290, 7594,2,   0,3088,   0,   0,   0,1112,   0,   0,   0,   0, 448,   0,   0,   0,  0,1209,  0, 0,  0,0, 125, 0,194,215, 41,125,124
2131,  9733,9,4,9,2,1265, 2564,5,   0, 446, 238,   0,   0,   0,  32,   0,   0,   0,   0, 151,   0,   0,  0, 331, 55, 0,  0,0,  58, 0, 57,  0,  0,  0,  0
2132, 17629,9,3,7,3,2919, 1381,5,   0, 827, 138,   0,   0,  61,   0,   0,   0,   0,   0, 138,   0,   0,  0, 358,  0, 0,  0,0, 281, 0,127,  0, 27, 12,  0
2133, 19979,9,4,9,0,  29, 5408,2,   0,1348,1124,   0,   0,   0, 475,   0,   0,   0,   0, 200,   0,   0,  0,1179,449, 0,  0,0,   0, 0,169,  0,  0, 96,147
2134, 45142,9,3,7,3,3022, 1336,2,   0,1899, 459,   0,   0,   0, 182,   0,   0,   0,   0, 223,   0,   0,  0, 909, 54, 0,  0,0, 707, 0,283,  0, 44, 77,219
2135, 16564,9,3,5,4,2639,  925,2,   0, 853,   0,   0,   0, 128,   0,   0,   0,   0, 217,   0,   0,   0,  0, 266,  0, 0,  0,0, 198, 0, 44,  0, 52,  8,  0
2136, 21397,9,3,7,3,1683, 4441,3,   0, 188, 271,   0,   0,   0, 125,   0,   0,   0,   0, 115,   0,   0,  0, 130, 31, 0,  0,0,  27, 0, 31,  0,  0,  0,  0
2137, 17926,9,2,3,0, 590, 6027,2,   0, 730, 747,   0,   0,   0, 627,   0,   0,   0,   0, 120,   0,   0,  0, 522,  0, 0,  0,0,  49, 0,159,  0, 27, 12,102
2138, 12782,9,3,7,3,2790, 1500,2,   0,1361, 424,   0,   0,   0, 165,   0,   0,   0,   0, 223,   0,   0,  0, 898, 36, 0,  0,0, 334, 0,129,230, 73, 69,  0
2139, 21348,9,1,2,1, 895, 4871,3,   0, 799, 175,1644,   0,   0,   0,1218,   0,   0,   0,   0, 426,   0,  0, 573,175, 0,  0,0,  68, 0,158,  0,  0, 89,  0
2140, 19170,9,3,7,0,2631, 1750,2,   0, 973, 615,   0,   0, 173,   0,   0,   0,   0,   0, 508,   0,   0,  0, 534,107, 0,  0,0, 192, 0, 74, 69, 24, 42, 64
2141, 24791,9,2,3,0, 813, 6392,5,   0, 329, 145,   0,   0,   0,  70,   0,   0,   0,   0,  60,   0,   0,  0, 212, 15, 0,  0,0,  59, 0, 58,  0,  0, 11,  0
2142,  5918,9,3,6,0,1195, 3840,3,   0,1109,   0,   0,   0, 162,   0,   0,   0,   0, 284,   0,   0,   0,  0, 473,  0, 0,  0,0, 121, 0, 69,  0, 28,  9, 61
2143, 13073,1,1,2,1, 982, 4787,5,   0, 505, 162, 205,   0,   0,   0,  71,   0,   0,   0,   0, 134,   0,  0, 261,162, 0,  0,0,  56, 0,188,  0,  0,  0,  0
2144, 21860,9,2,3,0, 383, 7228,2,   0, 675, 590,   0,   0,   0, 512,   0,   0,   0,   0,  78,   0,   0,  0, 528,  0, 0,  0,0,  50, 0, 97,135, 18, 11, 76
2145, 16231,9,1,2,1, 214, 7532,2,   0, 881,1413,   0,   0,  35,1160,   0,   0,   0,   0, 201,   0,   0,  0, 548, 52, 0,  0,0,   0, 0,298, 88, 31, 14,  0
2146, 57332,9,3,5,0,1525, 2662,2,   0, 808, 583,   0,   0,   0, 583,   0,   0,   0, 181,   0,   0,   0,  0, 428,  0, 0,  0,0, 126, 0, 73, 47, 36,  8, 57
2147, 22159,9,4,9,2,1133, 1050,2,   0, 444, 581,   0,   0,  25, 202,   0,   0,   0,   0, 250,   0,   0,  0, 276,129, 0,  0,0,   0, 0,143,  0,  0, 10,  0
2148, 27252,9,4,9,2, 986, 1987,2,   0,2395, 551,   0,   0,   0, 304,   0,   0,   0,   0, 247,   0,   0,  0,1943,  0, 0,  0,0,   0, 0,452,  0, 71,137,315
2149, 17849,9,2,3,0, 819, 5811,2,   0,1797,   0,   0,   0, 725,   0,   0,   0,   0, 209,   0,   0,   0,  0, 663,  0, 0,  0,0,  42, 0,158,  0, 22, 10, 67
2150, 13714,9,3,6,0,1172, 4468,2,   0, 422, 487,   0,   0,  24, 373,   0,   0,   0,   0,  74,   0,   0,  0, 214, 40, 0,  0,0,  88, 0, 96,  0,  0,  0,  0
2151, 11200,9,2,4,0, 869, 5594,2,   0,1027,   0,   0,1622,   0,   0,   0,1135,   0,   0,   0,   0, 429,  0, 801,  0, 0, 58,0,  65, 0,161,154,  0, 50, 76
2152,  6857,9,3,6,0,1786, 2420,3,   0, 519, 402,   0, 301,   0,   0,   0, 301,   0,   0, 310,   0,   0,  0, 330, 92, 0,  0,0,  59, 0,130,  0,  0,  0,  0
2153, 16619,9,4,9,2,1147, 1038,2,   0,1484, 446,   0,   0,   0, 145,   0,   0,   0,   0, 217,   0,   0,  0, 962, 84, 0,  0,0,  79, 0,443,  0,  0,  0,  0
2154, 19092,9,3,5,0,1302, 2912,2,   0, 582, 750,   0,   0,   0, 553,   0,   0,   0,   0, 128,   0,   0,  0, 360, 69, 0,  0,0,  80, 0,142,  0, 22,  0,  0
2155, 35852,9,2,3,0, 486, 6639,2,   0,1147, 778,   0,   0,   0, 630,   0,   0,   0,   0, 148,   0,   0,  0, 761,  0, 0,  0,0, 146, 0,240,115, 65,  0, 89
2156, 17450,9,4,9,2,1475,  722,2,   0, 700, 200,   0,   0,   0,  53,   0,   0,   0,   0,  99,   0,   0,  0, 531, 48, 0,  0,0,   0, 0,169,152,  0,  0,  0
2157,  7911,9,4,8,0, 340, 6844,1,   0, 342,  63,   0, 378,   0,   0,   0, 378,   0, 136,   0,   0,   0,  0, 153, 63, 0,  0,0,   0, 0, 53,  0, 14,  0, 41
2158,  9684,9,3,6,0,1138, 4416,2,   0,1279,   0,   0,   0, 375,   0,   0,   0,   0, 213,   0,   0,   0,  0, 382,  0, 0,  0,0, 136, 0,173,  0, 22, 54, 82
2159, 10298,9,1,1,0, 647, 6109,2,   0, 758,   0, 457,   0,   0,   0, 379,   0,   0,   0,   0,  78,   0,  0, 557,  0, 0,  0,0,  63, 0,138, 68, 79, 15,100
2160, 19655,9,3,5,0,1066, 3017,1,   0,1376,   0,   0, 465,   0,   0,   0, 465,   0, 346,   0,   0,   0,  0, 767,  0, 0,  0,0, 209, 0, 54, 62, 81, 10, 89
2161, 16677,9,4,9,2,2098,  756,4,   0, 221, 151,   0,   0,  53,  36,   0,   0,   0,   0,  90,   0,   0,  0, 113, 25, 0,  0,0,   0, 0, 55,  0,  0,  0,  0
2162, 11120,9,1,2,1,1000, 4774,2,   0,2549,   0, 646,   0,   0,   0, 646,   0,   0, 962,   0,   0,   0,  0,1260,  0, 0,  0,0,   0, 0,327,  0,104, 37,  0
2163, 26445,9,2,3,0, 914, 6114,2,   0, 846, 851,   0,   0,   0, 622,   0,   0,   0,   0, 160,   0,   0,  0, 551, 69, 0,  0,0, 207, 0, 88, 40,  0,  0,  0
2164, 22159,9,4,9,2,1183, 1005,3,   0,  48, 169,   0,   0,   0,  54,   0,   0,   0,   0,  90,   0,   0,  0,  33, 25, 0,  0,0,   0, 0, 15,  0,  0,  0,  0
2165, 14341,9,2,3,0, 541, 6572,3,   0, 332,1057,   0,   0,   0, 774,   0,   0,   0,   0, 222,   0,   0,  0, 281, 61, 0,  0,0,   0, 0, 51,  0,  0,  0,  0
2166, 18319,9,4,9,2,1130, 1054,2,   0, 719,   0,   0,   0, 265,   0,   0,   0,   0, 184,   0,   0,   0,  0, 145,  0, 0,  0,0,   0, 0,125,  0, 35,  0,  0
2167,  9149,9,1,2,1,1135, 4508,4,   0,1248, 798,   0,   0,  78, 297,   0,   0,   0,   0, 501,   0,   0,  0,1049,  0, 0,  0,0,   0, 0,121,  0,246,  0,  0
2168, 16677,9,4,9,2,1928,  852,3,   0,1227,   0,   0,   0,  72,   0,   0,   0,   0, 381,   0,   0,   0,  0, 395,  0, 0,  0,0,  58, 0,321,  0, 74, 13,  0
2169,  9418,9,4,9,2,2077, 1540,5,   0, 644,   0,   0,   0,  52,   0,   0,   0,   0, 203,   0,   0,   0,  0, 262,  0, 0,  0,0,  61, 0, 66,  0, 49, 54,  0
2170, 11068,9,3,6,0,2191, 1788,2,   0,1101,   0,   0,   0, 174,   0,   0,   0,   0, 282,   0,   0,   0,  0, 389,  0, 0,  0,0, 115, 0,141,  0, 23,  0,133
2171, 16677,9,4,9,2,1799,  924,5,   0, 574,   0,   0,   0,  44,   0,   0,   0,   0, 197,   0,   0,   0,  0, 278,  0, 0,  0,0,   0, 0, 55,  0, 22,  0,  0
2172, 14341,9,2,3,0, 560, 6530,2,   0, 447, 855,   0,   0,   0, 683,   0,   0,   0,   0, 137,   0,   0,  0, 348, 35, 0,  0,0,   0, 0, 99,  0,  0,  0,  0
2173,  7664,9,4,8,0, 754, 5974,5,   0, 242, 159,   0,   0,   0, 109,   0,   0,   0,   0,  50,   0,   0,  0, 172,  0, 0,  0,0,   0, 0, 70,  0, 18, 11,  0
2174, 29325,9,3,7,0,1805, 3704,5,   0, 784,   0,   0,   0, 219,   0,   0,   0,   0, 182,   0,   0,   0,  0, 219,  0, 0,  0,0, 103, 0, 61,  0, 19,  8,  0
2175, 28324,9,3,5,4,2298, 1045,2,   0, 763,   0, 344,   0,   0,   0, 344,   0,   0,  72,   0,   0,   0,  0, 363,  0, 0,  0,0, 156, 0,172, 35, 21,  9, 59
2176,  6149,9,1,1,0, 733, 5721,4,   0, 275,1200,   0,   0,   0, 929,   0,   0,   0,   0, 213,   0,   0,  0, 174, 58, 0,  0,0,   0, 0,101,  0,  0,  0,  0
2177, 16152,9,4,8,0, 356, 6771,2,   0, 593, 376,   0,   0,  22, 247,   0,   0,   0,   0, 129,   0,   0,  0, 496,  0, 0,  0,0,   0, 0, 75, 41, 28, 48, 74
2178, 20385,9,3,5,0, 996, 3685,1,   0,1213,   0,   0,   0, 374,   0,   0,   0,   0, 247,   0,   0,   0,  0, 417,  0, 0,  0,0, 132, 0, 43,  0, 24,  9, 59
2179, 10285,9,3,6,0,1185, 3853,2,   0,1150,1070,   0,   0,   0, 806,   0,   0,   0,   0, 264,   0,   0,  0, 714,  0, 0,  0,0, 258, 0,178,  0, 26, 52, 79
2180, 22824,9,3,7,3,1771, 3793,2,   0, 872, 523,   0,   0,   0, 386,   0,   0,   0,   0, 137,   0,   0,  0, 560,  0, 0,  0,0, 172, 0,140, 48, 20, 49, 75
2181, 13447,9,3,6,0,1419, 4279,4,   0, 247, 278,   0,   0,   0, 207,   0,   0,   0,   0,  71,   0,   0,  0, 148,  0, 0,  0,0,  58, 0, 41,  0, 11,  0, 47
2182, 29967,9,2,3,0, 496, 7996,2,   0, 705, 448,   0,   0,  21, 324,   0,   0,   0,   0, 124,   0,   0,  0, 500,  0, 0,  0,0,  55, 0,129, 40, 26,  8, 70
2183,  9585,9,1,2,0, 545, 6254,3,  22, 986,1437,   0,   0,   0,1063,   0,   0,  22,   0, 374,   0,   0,  0, 868,  0, 0,  0,0,  25, 0, 93, 97,104,  0,156
2184, 11291,9,2,3,0, 406, 7885,5,   0,  87, 296,   0,   0,   0, 209,   0,   0,   0,   0,  87,   0,   0,  0,  31,  0, 0,  0,0,   6, 0, 50,  0,  6,  0,  0
2185,  6961,9,4,9,2, 273, 6240,2,   0, 436,   0,   0,   0,   0,   0,   0,   0,   0, 187,   0,   0,   0,  0, 177,  0, 0,  0,0,   0, 0, 72,  0, 19,  0, 34
2186, 20705,9,3,5,4,2818,  862,3,   0,1566,   0,   0,   0, 183,   0,   0,   0,   0, 245,   0,   0,   0,  0, 801,  0, 0,  0,0, 203, 0,134,134, 76, 13, 91
2187, 12114,9,4,8,0, 171, 7820,2,   0, 453, 464,   0,   0,   0, 293,   0,   0,   0,   0, 139,   0,   0,  0, 413, 32, 0,  0,0,   0, 0, 40, 42, 25, 36, 40
2188, 11765,9,1,2,1, 979, 4790,4,   0, 291, 171,3048,   0,   0,   0,2534,   0,   0,   0,   0, 514,   0,  0, 135,171, 0,  0,0,   0, 0,156,  0,  0,  0,  0
2189, 22407,9,2,3,0, 627, 6701,2,   0, 810, 611,   0,   0,   0, 448,   0,   0,   0,   0, 163,   0,   0,  0, 657,  0, 0,  0,0, 100, 0, 53,112, 31,  0, 69
2190, 15529,9,3,5,4,4586,  120,2,   0,1153,   0,   0,   0,  20,   0,   0,   0,   0, 168,   0,   0,   0,  0, 370,  0, 0,  0,0, 417, 0,178,  0, 20,  9, 62
2191, 20435,9,3,5,0,1295, 3604,1, 102, 746,   0,   0,   0,   0,   0,   0,   0, 102, 235,   0,   0,   0,  0, 324,  0, 0,  0,0, 129, 0, 58,  0, 28,  0,  0
2192, 32964,9,4,9,2,2046,  677,2,   0, 667, 425,   0,   0,   0, 130,   0,   0,   0,   0, 247,   0,   0,  0, 521, 48, 0,  0,0,   0, 0,146,  0, 35, 11,  0
2193, 20385,9,3,5,0,1177, 3595,2,   0,1318,   0,   0,   0, 473,   0,   0,   0,   0, 175,   0,   0,   0,  0, 489,  0, 0,  0,0, 140, 0, 41, 41, 36, 44, 68
2194, 27579,9,2,4,0,1404, 4784,2,   0, 532, 574,   0,   0,   0, 428,   0,   0,   0,   0, 146,   0,   0,  0, 325,  0, 0,  0,0, 150, 0, 57, 33, 14,  6, 53
2195, 19110,9,3,5,0,1316, 2896,2,   0, 785,   0,   0, 652,   0,   0,   0, 652,   0, 237,   0,   0,   0,  0, 342,  0, 0,  0,0, 118, 0, 88,  0, 65, 11,  0
2196, 19833,9,2,3,0, 408, 7646,2,   0, 745, 507,   0,   0,   0, 382,   0,   0,   0,   0, 125,   0,   0,  0, 624,  0, 0,  0,0,  13, 0,108, 67, 46, 46, 71
2197, 18537,9,4,9,2,  16, 6271,2,   0, 202, 118,   0,   0,  76,   0,   0,   0,   0,   0,  90,   0,   0,  0,  74, 28, 0,  0,0,   0, 0, 52,  0,  0,  0,  0
2198, 20823,9,2,3,0, 824, 5800,2,   0, 754,1034,   0,   0,   0, 746,   0,   0,   0,   0, 200,   0,   0,  0, 567, 88, 0,  0,0,  70, 0,117, 59, 42,  0,  0
2199,  9130,9,3,7,3,2662, 2065,2,   0, 731, 464,   0,   0,   0, 176,   0,   0,   0,   0, 189,   0,   0,  0, 450, 99, 0,  0,0, 205, 0, 76,  0,  0,  0, 88
2200, 24049,9,4,9,2,   0, 6355,1,   0, 184, 402,   0,   0,  76, 323,   0,   0,   0,   0,  60,   0,   0,  0,  77, 19, 0,  0,0,   5, 0, 26,  0,  0,  0,  0
2201,  9466,9,1,1,0, 741, 5797,5,   0, 235,   0,   0,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,  0, 144,  0, 0,  0,0,  16, 0, 56,  0, 17,  0,  0
2202, 23075,9,4,9,2,2178, 1456,2,   0,1807,   0,   0,   0, 356,   0,   0,   0,   0, 205,   0,   0,   0,  0, 815,  0, 0,  0,0, 311, 0,120,206, 56, 16,111
2203, 11717,9,4,8,0,2075, 3314,2,   0, 825,   0,   0,   0, 187,   0,   0,   0,   0, 188,   0,   0,   0,  0, 299,  0, 0,  0,0, 106, 0, 45, 25, 25,  0, 82
2204,  8389,9,2,3,0, 453, 7484,2,   0,1206,   0,   0,2578,   0,   0,   0,2578,   0, 214,   0,   0,   0,  0, 785,  0, 0,  0,0,  64, 0,143, 53, 32, 42, 65
2205, 27456,9,3,6,0,1123, 4329,2,   0, 722, 261,   0,   0,   0, 261,   0,   0,   0, 198,   0,   0,   0,  0, 332,  0, 0,  0,0, 109, 0, 83,  0, 15,  9, 63
2206, 13073,9,1,2,1, 922, 4845,5,   0, 420, 651,   0,   0,   0, 430,   0,   0,   0,   0, 168,   0,   0,  0, 227, 53, 0,  0,0,  55, 0,138,  0,  0,  0,  0
2207, 19895,9,4,9,0,  34, 5381,2,   0, 702,   0,   0,   0, 255,   0,   0,   0,   0, 131,   0,   0,   0,  0, 279,  0, 0,  0,0,   0, 0, 37,  0, 28, 40, 49
2208, 25493,9,1,2,0,1036, 5019,1, 221, 918,   0,   0,   0,   0,   0,   0,   0, 221, 245,   0,   0,   0,  0, 494,  0, 0,  0,0, 127, 0, 52,  0,  0, 11, 91
2209, 19833,9,2,3,0, 504, 7492,2,   0, 737, 573,   0,   0,   0, 379,   0,   0,   0,   0, 194,   0,   0,  0, 607,  0, 0,  0,0,  45, 0, 85, 93, 29, 38, 79
