DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,SIGNFORM,KFUELOT,FARM,TENANT,BUSINESS,OTHERUSE,BILLUG,BLPUSE,BILLFOIL,BILLKER,BILLEL,BILLUGP,BILLLPGP,BILLFOLP,BILLKERP,BILLELP
2001,  9404,9,3,6,0,2349, 1692,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2002, 22206,9,3,5,4,3717,  307,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2003, 35033,9,3,5,0,1042, 4836,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2004, 13558,9,3,7,3,2446, 2674,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2005, 11769,9,2,4,0, 853, 5626,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2007, 11140,9,4,8,0, 722, 5685,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2008, 24423,9,3,5,4,3047,  891,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2009, 34939,9,3,5,4,3864,  351,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2010, 27453,9,3,7,0,2581, 1631,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2011, 11672,9,3,6,0,1686, 3117,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2012,  9684,9,3,6,0,1154, 4254,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2013, 13342,9,1,1,0, 610, 6068,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2014, 12985,9,1,2,1, 118, 8440,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2015, 13963,9,2,4,0, 538, 8351,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2016, 11096,9,3,7,0,2043, 3092,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2017, 16564,9,3,5,4,4508,  236,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2018, 24791,9,2,3,0, 389, 7197,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2019, 45379,9,2,3,0,1022, 5438,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2020, 15256,9,2,4,0, 913, 5921,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2021, 10154,9,1,1,0, 581, 5669,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2022, 11980,9,1,2,0, 750, 5371,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2023, 24710,9,2,3,0, 489, 6829,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2024, 12662,9,4,9,2,1156, 1030,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2025, 24791,9,2,3,0, 612, 6310,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2026, 15366,9,2,3,0, 506, 6220,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2027, 17001,9,2,3,0, 658, 6213,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2028, 37711,1,4,9,2,1731, 1011,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2029, 12114,9,4,8,0, 600, 7284,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2030, 13744,9,1,1,0, 769, 5419,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2031,  8359,9,1,1,0, 274, 7950,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2032, 10997,9,3,5,0,1226, 2946,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2033, 13553,9,3,5,0,1770, 2829,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2034, 11717,9,4,8,0,1843, 3693,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2035, 27579,9,2,4,0, 543, 8337,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2036, 11717,9,4,8,0, 377, 6671,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2037,  8070,9,3,6,0,1256, 4404,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2038, 20013,9,1,2,1, 829, 5071,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2039, 19655,9,3,5,0,1360, 3196,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2040,  9130,9,3,7,3,2919, 1544,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2041, 13009,9,4,8,0,1327, 4350,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2042, 11337,9,3,6,0,1677, 2848,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2043, 13185,9,3,7,3,2422, 2568,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2044, 10890,9,2,4,0, 673, 8364,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2045, 13002,9,3,6,0, 970, 4685,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2046,  6406,9,1,1,0, 491, 5889,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2047, 16474,9,4,9,2,1659, 1957,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2048, 15529,9,3,5,4,3366,  423,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2049, 19027,9,3,5,0,1165, 3681,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2050, 20168,9,3,7,3,2790, 1437,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2051, 38869,9,3,5,4,4388,  127,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2052, 25673,9,2,3,0, 608, 6612,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2053, 12231,9,4,8,0, 496, 6682,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2054,  8229,8,3,6,0, 989, 4190,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2055,  8118,9,4,8,0,4456, 1069,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2056, 10891,9,4,9,2,1602,  830,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2057, 12236,9,1,2,0, 299, 6728,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2058, 19526,9,3,7,3,2743, 2238,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2059, 16308,9,3,5,0,1069, 4331,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2060, 45379,9,2,3,0, 978, 5486,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2061, 27542,9,2,3,0, 969, 5453,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2062, 33727,9,2,3,0, 859, 5978,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2063, 21745,9,1,2,0, 793, 5445,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2064, 20175,9,3,6,0,1294, 4374,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2065, 13353,9,4,8,0, 209, 7626,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2066, 11333,9,2,3,0, 550, 6827,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2067, 16192,9,1,2,0, 582, 5917,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2068, 14891,9,1,2,0, 704, 5587,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2069, 10872,9,3,5,0,1736, 2382,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2070, 13049,9,4,9,2, 916, 1064,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2071, 19079,9,4,9,2,1610, 1031,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2072, 12114,9,4,8,0, 144, 7648,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2073, 10684,9,4,9,2,1290,  906,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2074,  9959,9,4,9,2, 409, 2515,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2075, 12372,9,3,5,0,1790, 2822,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2076, 16659,9,2,3,0, 461, 8106,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2077, 16341,1,2,3,0, 678, 6266,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2078, 13406,1,1,2,0, 899, 5067,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2079,  7961,9,1,1,0, 519, 5819,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2080, 11980,9,1,2,0, 874, 5219,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2081, 18856,9,4,9,2, 292, 2106,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2082, 18158,1,3,6,0,1272, 3060,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2083, 21006,9,2,4,0,1281, 5199,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2084, 33055,9,2,3,0, 906, 5318,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2085, 23901,9,2,3,0, 622, 6817,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2086, 16564,9,3,5,4,3185,  349,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2087, 13528,9,1,2,1, 961, 4850,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2088, 16709,9,4,8,0, 602, 7272,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2089, 16818,9,4,9,2,1656, 1922,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2090, 13419,9,1,2,0, 621, 5990,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2091, 11634,9,3,7,0,2417, 1673,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2092, 15822,1,3,7,3,2038, 3089,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2093,  9466,9,1,1,0, 679, 5975,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2094, 19170,9,3,7,0,2259, 1803,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2095, 11672,9,3,6,0,1385, 3372,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2096, 10298,9,1,1,0, 633, 6164,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2097, 15622,9,4,8,0, 307, 6991,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2098, 13077,9,2,4,0, 529, 8688,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2099,  6219,9,3,6,0,1230, 3700,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2100, 13145,9,3,7,0,1631, 3747,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2101, 18385,9,2,4,0, 637, 7838,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2102, 12676,9,4,9,2,1961,  833,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2103, 10229,9,4,9,2,1501, 2200,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2104,  4205,9,1,1,0, 760, 5628,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2105, 35852,9,2,3,0, 632, 6691,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2106, 49694,9,3,5,4,2797,  870,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2107, 26445,9,2,3,0, 428, 7604,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2108, 14527,9,3,6,0,1836, 2620,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2109, 17321,9,3,5,0,1703, 2853,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2110, 16548,9,1,2,1, 439, 6991,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2111, 14875,9,2,3,0, 994, 6139,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2112,  7840,9,1,1,0, 299, 7985,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2113, 13222,2,2,3,0, 402, 7140,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2114, 18931,9,1,1,0, 496, 6381,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2115,  9724,9,4,8,0,4451, 1070,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2116, 17033,9,4,9,2,1492, 2214,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2117,  7366,9,3,6,0,1664, 2694,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2118, 10716,9,1,2,1, 467, 6911,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2119, 28728,9,1,2,0, 525, 5947,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2120, 16619,9,4,9,2,1120, 1063,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2121,  8064,9,1,1,0, 318, 7226,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2122, 19815,9,3,5,0,1594, 2893,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2123, 15570,9,3,5,0,1059, 4586,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2124, 21177,9,1,2,1,1034, 4707,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2125, 28333,9,2,3,0, 992, 6141,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2126, 12114,9,4,8,0, 604, 7530,2,1,1,0,0,1,0,1,0,0,0,1,3,9,9,9,3
2127, 11672,9,3,6,0,1703, 3102,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2128,  7828,9,1,2,1, 867, 4899,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2129, 20289,9,1,2,1, 308, 6985,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2130,  8598,9,1,1,0, 290, 7594,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2131,  9733,9,4,9,2,1265, 2564,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2132, 17629,9,3,7,3,2919, 1381,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2133, 19979,9,4,9,0,  29, 5408,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2134, 45142,9,3,7,3,3022, 1336,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2135, 16564,9,3,5,4,2639,  925,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2136, 21397,9,3,7,3,1683, 4441,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2137, 17926,9,2,3,0, 590, 6027,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2138, 12782,9,3,7,3,2790, 1500,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2139, 21348,9,1,2,1, 895, 4871,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2140, 19170,9,3,7,0,2631, 1750,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2141, 24791,9,2,3,0, 813, 6392,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2142,  5918,9,3,6,0,1195, 3840,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2143, 13073,1,1,2,1, 982, 4787,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2144, 21860,9,2,3,0, 383, 7228,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2145, 16231,9,1,2,1, 214, 7532,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2146, 57332,9,3,5,0,1525, 2662,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2147, 22159,9,4,9,2,1133, 1050,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2148, 27252,9,4,9,2, 986, 1987,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2149, 17849,9,2,3,0, 819, 5811,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2150, 13714,9,3,6,0,1172, 4468,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2151, 11200,9,2,4,0, 869, 5594,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2152,  6857,9,3,6,0,1786, 2420,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2153, 16619,9,4,9,2,1147, 1038,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2154, 19092,9,3,5,0,1302, 2912,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2155, 35852,9,2,3,0, 486, 6639,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2156, 17450,9,4,9,2,1475,  722,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2157,  7911,9,4,8,0, 340, 6844,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2158,  9684,9,3,6,0,1138, 4416,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2159, 10298,9,1,1,0, 647, 6109,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2160, 19655,9,3,5,0,1066, 3017,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2161, 16677,9,4,9,2,2098,  756,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2162, 11120,9,1,2,1,1000, 4774,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2163, 26445,9,2,3,0, 914, 6114,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2164, 22159,9,4,9,2,1183, 1005,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2165, 14341,9,2,3,0, 541, 6572,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2166, 18319,9,4,9,2,1130, 1054,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2167,  9149,9,1,2,1,1135, 4508,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2168, 16677,9,4,9,2,1928,  852,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2169,  9418,9,4,9,2,2077, 1540,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2170, 11068,9,3,6,0,2191, 1788,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2171, 16677,9,4,9,2,1799,  924,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2172, 14341,9,2,3,0, 560, 6530,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2173,  7664,9,4,8,0, 754, 5974,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2174, 29325,9,3,7,0,1805, 3704,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2175, 28324,9,3,5,4,2298, 1045,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2176,  6149,9,1,1,0, 733, 5721,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2177, 16152,9,4,8,0, 356, 6771,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2178, 20385,9,3,5,0, 996, 3685,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2179, 10285,9,3,6,0,1185, 3853,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2180, 22824,9,3,7,3,1771, 3793,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2181, 13447,9,3,6,0,1419, 4279,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2182, 29967,9,2,3,0, 496, 7996,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2183,  9585,9,1,2,0, 545, 6254,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2184, 11291,9,2,3,0, 406, 7885,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2185,  6961,9,4,9,2, 273, 6240,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2186, 20705,9,3,5,4,2818,  862,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2187, 12114,9,4,8,0, 171, 7820,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2188, 11765,9,1,2,1, 979, 4790,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2189, 22407,9,2,3,0, 627, 6701,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2190, 15529,9,3,5,4,4586,  120,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2191, 20435,9,3,5,0,1295, 3604,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2192, 32964,9,4,9,2,2046,  677,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2193, 20385,9,3,5,0,1177, 3595,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2194, 27579,9,2,4,0,1404, 4784,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2195, 19110,9,3,5,0,1316, 2896,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2196, 19833,9,2,3,0, 408, 7646,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2197, 18537,9,4,9,2,  16, 6271,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2198, 20823,9,2,3,0, 824, 5800,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2199,  9130,9,3,7,3,2662, 2065,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2200, 24049,9,4,9,2,   0, 6355,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2201,  9466,9,1,1,0, 741, 5797,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2202, 23075,9,4,9,2,2178, 1456,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2203, 11717,9,4,8,0,2075, 3314,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2204,  8389,9,2,3,0, 453, 7484,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2205, 27456,9,3,6,0,1123, 4329,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2206, 13073,9,1,2,1, 922, 4845,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2207, 19895,9,4,9,0,  34, 5381,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2208, 25493,9,1,2,0,1036, 5019,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2209, 19833,9,2,3,0, 504, 7492,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2210,  6857,9,3,6,0,1710, 2721,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2211, 26029,9,2,3,0, 828, 5791,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2212, 17889,9,1,2,0, 379, 6433,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2213,  8064,9,1,1,0, 291, 7590,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2214, 14527,9,3,6,0,1159, 4245,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2215, 21064,9,3,5,0,1089, 4645,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2216, 17629,9,3,7,3,3132, 1288,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2217,  8719,9,4,8,0,1348, 4299,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2218, 12843,9,4,9,0, 446, 4024,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2219,  8495,9,1,2,0,1095, 4667,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2220, 30090,9,1,2,1,1007, 4760,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2221,  5878,9,3,6,0,1470, 3300,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2222, 13090,9,2,4,0, 665, 7720,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2223, 19963,9,4,9,2,1505,  700,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2224, 22294,1,3,5,0,1627, 3844,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2225, 24724,9,4,9,2,1710, 2059,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2226, 28728,9,1,2,0, 830, 5224,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2227, 14936,9,2,4,0, 548, 8045,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2228, 19477,9,1,2,1, 333, 6887,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2229, 12105,9,3,6,0,1127, 4320,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2230, 19463,9,3,5,0, 979, 4725,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2231,  8267,9,1,1,0, 740, 5463,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2232, 26417,9,3,7,3,3111, 1750,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2233, 19170,9,3,7,0,2556, 1869,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2234, 13398,9,4,8,0,4111, 1144,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2235, 38926,9,3,5,0,1187, 4425,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2236,  6725,9,3,6,0,1240, 3385,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2237, 12787,9,4,8,0,5104,  927,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2238, 18086,9,1,1,0, 524, 6368,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2239, 16619,9,3,6,0,1706, 2676,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2240, 15921,9,2,3,0, 838, 6007,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2241, 17537,9,1,2,1, 636, 5706,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2242, 17629,9,3,7,3,3258, 1233,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2243, 33546,9,1,2,0, 898, 5097,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2244, 13146,9,1,2,0,1200, 4781,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2245, 15256,9,2,4,0, 852, 6377,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2246, 31141,1,3,5,0,1224, 3957,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2247, 16474,9,4,9,2,1621, 2016,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2248, 17955,9,1,2,0,1013, 4958,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
